@relation dataset

@attribute x real
@attribute y real
@attribute month {apr, aug, dec, feb, jan, jul, jun, mar, may, nov, oct, sep}
@attribute day {fri, mon, sat, sun, thu, tue, wed}
@attribute ffmc real
@attribute dmc real
@attribute dc real
@attribute isi real
@attribute temp real
@attribute rh real
@attribute wind real
@attribute rain real
@attribute area real


@data
3.0,5.0,mar,mon,?,52.2,103.8,5.0,?,?,2.2,?,?
3.0,?,sep,?,?,?,728.6,?,17.2,43.0,?,?,0.0
?,5.0,oct,?,91.4,?,?,?,?,?,?,?,0.0
?,5.0,?,sun,92.6,?,?,8.8,?,35.0,0.9,?,0.0
4.0,?,?,sat,?,21.5,87.2,0.8,15.4,40.0,2.7,?,0.0
?,6.0,mar,mon,87.2,23.9,64.7,?,?,?,3.1,?,0.0
4.0,6.0,?,?,?,51.3,?,?,?,?,4.9,0.0,?
4.0,?,?,?,?,?,?,17.9,?,?,?,?,0.0
?,?,mar,?,?,25.7,67.6,?,?,?,?,?,?
3.0,5.0,aug,?,93.5,?,?,20.3,17.6,?,?,0.0,0.0
?,6.0,sep,?,92.4,124.1,?,8.5,?,58.0,1.3,?,?
3.0,6.0,sep,?,?,?,?,7.0,15.6,66.0,?,?,?
9.0,?,jul,tue,?,48.3,313.4,?,?,?,2.7,?,0.36
?,4.0,sep,?,?,129.5,692.6,7.0,?,?,?,?,0.43
2.0,?,?,?,90.9,126.5,?,7.0,?,?,1.8,?,0.47
?,?,?,wed,95.5,?,?,?,?,31.0,?,0.0,0.55
?,6.0,aug,fri,90.1,?,529.8,12.5,?,?,?,0.0,?
?,2.0,?,?,90.0,51.3,296.3,8.7,16.6,?,5.4,0.0,0.71
?,5.0,?,wed,?,?,513.3,?,23.8,32.0,?,0.0,0.77
6.0,?,aug,?,95.2,131.7,?,10.4,?,?,?,?,0.9
?,4.0,?,?,90.1,39.7,86.6,?,13.2,?,5.4,0.0,?
?,?,?,?,?,?,671.9,3.2,?,?,?,0.0,?
?,2.0,aug,?,94.8,?,647.1,?,?,43.0,?,0.0,?
8.0,6.0,?,?,?,80.9,?,?,?,25.0,4.5,0.0,?
6.0,?,jun,fri,92.5,?,?,7.1,?,39.0,5.4,0.0,?
9.0,9.0,jul,?,90.1,68.6,?,?,?,29.0,?,?,1.36
3.0,?,jul,sat,90.1,?,?,6.2,?,?,?,?,?
5.0,?,sep,fri,94.3,?,692.3,?,20.1,?,4.9,?,?
?,5.0,sep,?,93.4,?,?,?,?,?,?,0.0,?
?,?,?,?,?,108.3,?,17.0,16.4,?,?,?,?
?,4.0,sep,?,?,145.4,721.4,?,28.6,27.0,?,0.0,1.61
2.0,2.0,aug,wed,?,111.2,?,9.6,?,?,3.6,?,1.63
2.0,4.0,aug,wed,92.1,111.2,?,?,?,?,?,?,1.64
?,4.0,?,fri,92.4,?,?,12.2,?,34.0,?,0.0,1.69
7.0,?,?,mon,?,39.7,86.6,?,?,29.0,3.1,0.0,1.75
6.0,?,?,?,?,?,?,?,?,?,4.0,0.0,1.9
6.0,3.0,?,sat,?,?,?,?,?,?,?,0.0,?
?,6.0,?,?,?,121.1,674.4,8.6,?,56.0,1.8,?,1.95
8.0,5.0,?,sun,?,?,?,?,?,67.0,2.2,?,2.01
?,5.0,?,?,84.9,18.2,55.0,?,?,?,?,0.0,?
?,5.0,?,wed,?,?,654.1,?,16.6,?,?,0.0,2.29
?,?,aug,?,?,127.1,?,16.5,23.4,33.0,4.5,0.0,?
6.0,?,?,fri,?,48.3,97.8,12.5,14.6,?,?,?,2.53
8.0,?,?,thu,95.2,?,?,10.4,?,45.0,?,0.0,?
5.0,?,?,?,?,133.3,?,?,?,35.0,?,?,2.57
?,?,aug,?,?,?,?,?,17.4,50.0,?,0.0,2.69
7.0,?,aug,?,?,142.4,?,10.6,20.1,39.0,?,?,2.74
4.0,?,sep,?,?,126.5,686.5,?,?,39.0,?,0.0,?
?,?,?,sat,?,?,?,8.9,14.2,?,?,?,?
?,4.0,aug,sat,?,96.9,624.2,8.9,20.3,39.0,?,?,4.53
6.0,5.0,?,?,?,9.1,55.2,2.7,5.8,?,?,?,4.61
2.0,?,aug,?,?,?,631.2,6.3,?,?,2.7,?,?
?,5.0,sep,wed,?,?,?,6.2,18.3,?,2.2,0.0,?
?,6.0,?,tue,88.8,147.3,614.5,?,14.4,?,?,0.0,?
1.0,?,?,?,?,?,680.7,8.5,23.9,?,6.7,?,5.33
8.0,?,?,?,84.9,?,?,?,19.1,?,?,0.0,5.44
?,4.0,feb,sun,?,15.6,?,?,?,53.0,?,?,?
7.0,?,oct,mon,91.7,?,?,11.1,16.8,45.0,4.5,?,?
8.0,?,?,fri,?,?,586.7,?,20.8,?,4.9,0.0,?
?,5.0,?,tue,?,129.5,?,?,?,46.0,?,?,7.04
?,6.0,mar,?,?,51.3,?,?,?,39.0,5.8,0.0,7.19
1.0,?,sep,?,90.9,126.5,686.5,?,21.0,?,?,0.0,?
6.0,?,?,sat,90.8,?,?,7.9,?,?,?,0.0,?
?,?,?,sun,90.7,44.0,?,5.5,11.5,60.0,4.0,?,?
?,5.0,mar,fri,?,?,?,12.5,11.7,33.0,?,?,8.31
?,5.0,?,?,95.2,?,?,10.4,?,?,2.7,?,?
?,2.0,aug,tue,94.8,108.3,647.1,17.0,24.6,22.0,?,0.0,?
4.0,5.0,sep,wed,92.9,?,?,9.2,?,?,4.0,0.0,9.41
2.0,?,?,?,?,?,647.1,?,?,?,?,0.0,10.01
?,5.0,aug,?,93.9,135.7,?,15.1,?,36.0,5.4,0.0,10.02
6.0,5.0,?,?,?,?,?,2.7,?,54.0,5.8,?,10.93
4.0,5.0,?,?,92.9,?,706.4,9.2,?,15.0,?,?,?
?,?,sep,tue,?,129.5,692.6,?,?,59.0,?,?,?
?,?,sep,?,?,70.8,?,?,22.6,?,3.6,?,?
?,?,sep,?,91.0,129.5,?,?,?,?,?,0.0,11.53
?,5.0,?,?,?,37.6,83.7,7.2,?,?,3.6,0.0,?
7.0,4.0,feb,?,83.9,?,32.1,2.1,?,?,?,0.0,13.05
?,?,oct,?,91.4,?,?,?,?,37.0,2.7,0.0,13.7
?,?,?,?,?,50.1,100.4,7.8,?,?,4.0,0.0,13.99
?,5.0,sep,thu,92.9,?,?,9.2,22.1,34.0,?,?,14.57
2.0,?,?,sat,?,139.4,594.2,?,?,31.0,7.2,?,?
?,5.0,sep,?,91.0,?,?,?,?,37.0,?,?,17.2
?,?,sep,fri,?,117.9,668.0,12.2,?,33.0,?,?,?
8.0,3.0,sep,?,?,80.9,?,?,?,?,?,0.0,23.41
4.0,?,oct,?,?,43.7,?,6.7,?,25.0,?,?,24.23
7.0,?,aug,?,93.5,139.4,594.2,20.3,?,?,5.8,?,?
7.0,4.0,sep,?,94.3,?,692.3,15.9,20.1,?,4.9,?,26.13
7.0,?,?,?,87.6,52.2,103.8,5.0,?,46.0,5.8,?,?
4.0,?,mar,?,?,35.8,80.8,7.8,17.0,?,?,0.0,?
?,4.0,?,sat,91.7,35.8,?,7.8,17.0,?,?,0.0,28.66
?,?,sep,?,?,?,?,?,16.9,?,1.3,?,29.48
?,?,sep,?,88.6,?,?,?,12.4,?,?,?,30.32
4.0,5.0,?,wed,?,133.3,699.6,9.2,?,19.0,1.3,?,?
6.0,?,?,?,?,39.7,86.6,?,?,27.0,?,0.0,31.86
?,6.0,aug,sun,90.2,99.6,?,6.3,16.2,?,3.1,0.0,?
?,4.0,sep,?,?,?,713.9,?,18.6,?,3.6,0.0,35.88
4.0,3.0,?,mon,87.6,52.2,103.8,?,11.0,46.0,5.8,?,36.85
?,?,?,?,88.3,?,?,6.8,13.4,?,3.6,?,37.02
?,?,sep,wed,90.1,82.9,735.7,6.2,15.4,?,?,?,?
4.0,4.0,?,?,?,149.3,728.6,8.1,22.9,39.0,4.9,0.0,?
?,?,oct,?,91.7,48.5,?,11.1,16.1,?,4.0,?,?
8.0,?,aug,?,92.2,?,480.8,11.9,?,34.0,?,0.0,?
4.0,?,sep,sun,?,?,728.6,?,28.3,26.0,?,0.0,?
?,?,?,?,?,?,?,?,?,?,4.0,0.0,?
?,4.0,sep,wed,?,133.3,?,9.2,26.4,?,?,0.0,?
?,5.0,?,sun,?,149.3,728.6,8.1,27.8,27.0,?,0.0,95.18
6.0,4.0,sep,tue,91.0,129.5,692.6,?,18.7,?,2.7,0.0,?
?,4.0,sep,tue,84.4,73.4,?,?,?,36.0,3.1,0.0,?
?,5.0,sep,sat,92.5,?,674.4,8.6,17.7,?,?,0.0,?
8.0,6.0,?,sun,?,142.4,601.4,?,?,41.0,?,?,?
2.0,2.0,?,sat,?,?,674.4,8.6,?,46.0,1.8,0.0,200.94
1.0,?,?,tue,91.0,?,692.6,?,18.8,?,?,?,212.88
6.0,?,?,?,?,?,674.4,8.6,25.1,27.0,?,0.0,?
?,?,apr,sun,?,3.0,7.9,?,13.4,75.0,?,0.0,?
?,?,apr,?,?,?,43.5,?,?,?,2.7,0.0,?
4.0,?,apr,?,83.0,23.3,85.3,2.3,16.7,?,?,?,0.0
?,4.0,aug,?,?,?,?,?,?,?,4.0,0.0,?
7.0,4.0,aug,sun,?,175.1,700.7,13.8,?,73.0,?,1.0,0.0
?,?,?,?,?,175.1,?,?,22.4,?,?,0.0,?
?,?,aug,?,91.8,?,?,13.8,?,?,6.3,?,0.76
5.0,4.0,aug,sun,91.8,175.1,700.7,?,?,?,?,0.0,0.09
2.0,?,aug,wed,?,?,?,?,20.7,70.0,2.2,?,?
8.0,6.0,aug,?,93.1,?,?,13.5,28.7,28.0,?,0.0,?
?,4.0,aug,wed,93.1,?,666.7,13.5,21.7,?,?,?,?
?,5.0,aug,wed,?,?,?,13.5,26.8,?,3.1,?,?
8.0,?,aug,wed,?,157.3,666.7,13.5,?,?,3.1,0.0,?
?,?,aug,?,93.1,?,?,?,22.1,37.0,?,0.0,?
?,4.0,?,?,?,?,?,8.0,?,?,?,?,1.52
?,3.0,?,thu,?,138.1,621.7,?,?,?,3.1,?,10.34
?,?,aug,thu,?,77.0,?,5.0,22.3,?,?,?,?
?,?,aug,?,?,?,?,11.0,23.9,41.0,?,?,?
?,3.0,?,?,94.2,?,?,?,21.4,?,2.7,?,0.68
3.0,?,?,sat,?,?,?,?,20.6,?,?,?,?
7.0,?,?,sat,91.8,?,692.3,?,?,40.0,1.8,?,1.38
2.0,?,aug,mon,93.6,97.9,?,14.4,28.3,?,4.0,?,8.85
3.0,?,?,?,91.6,112.4,?,8.9,?,?,?,?,3.3
?,?,?,?,?,112.4,?,8.9,?,42.0,3.1,0.0,?
6.0,?,?,fri,?,141.1,629.1,7.1,?,39.0,3.6,0.0,?
?,4.0,?,fri,94.3,167.6,684.4,?,21.8,53.0,?,0.0,?
?,?,?,tue,93.7,?,550.3,?,?,?,7.6,0.0,?
6.0,?,aug,tue,?,131.7,?,?,?,?,4.0,?,0.17
2.0,?,aug,?,92.1,?,?,14.3,?,24.0,3.1,?,0.0
3.0,?,?,?,?,152.6,658.2,?,21.0,32.0,?,0.0,?
4.0,4.0,?,tue,?,152.6,658.2,?,?,53.0,2.7,0.0,4.4
2.0,?,aug,tue,92.1,152.6,658.2,14.3,21.8,?,?,0.0,?
?,?,?,tue,92.1,?,658.2,?,20.1,58.0,4.5,?,?
?,?,aug,?,?,152.6,?,14.3,?,?,4.0,0.0,3.09
4.0,6.0,?,sun,84.4,27.2,353.5,?,4.8,?,8.5,0.0,8.98
8.0,6.0,?,?,?,?,?,5.3,5.1,61.0,?,?,?
?,?,?,thu,84.6,?,?,?,5.1,?,?,0.0,5.38
4.0,?,dec,mon,?,?,349.7,?,4.6,21.0,8.5,?,?
3.0,4.0,dec,?,?,25.4,349.7,?,?,21.0,8.5,?,?
?,4.0,dec,mon,85.4,25.4,?,?,?,21.0,?,?,?
4.0,?,dec,mon,?,?,?,2.6,?,?,?,?,9.77
?,6.0,dec,?,?,26.7,352.6,4.1,?,?,?,0.0,?
?,?,?,?,85.4,25.4,349.7,2.6,5.1,24.0,8.5,?,24.77
?,?,?,?,84.9,27.5,353.5,3.4,4.2,51.0,?,0.0,0.0
3.0,?,?,wed,86.9,?,?,?,8.8,?,3.1,?,?
5.0,?,?,fri,85.2,?,15.8,6.3,?,?,8.0,0.0,?
2.0,?,?,sun,?,?,411.8,?,23.4,40.0,?,?,0.0
7.0,?,jul,?,?,?,?,?,?,?,?,0.2,0.0
?,4.0,jul,?,?,104.2,474.9,?,?,49.0,2.7,?,?
?,4.0,?,?,91.6,?,474.9,9.0,?,?,1.8,0.0,?
?,4.0,?,?,91.6,104.2,?,?,24.3,30.0,1.8,0.0,?
?,?,?,?,?,?,474.9,9.0,18.7,?,?,?,0.0
9.0,?,?,sat,91.6,?,?,?,?,39.0,0.9,0.0,8.0
4.0,5.0,?,?,91.6,100.2,?,?,?,40.0,?,?,2.64
?,6.0,jul,?,?,180.4,430.8,?,?,28.0,?,0.0,?
?,6.0,jul,tue,92.3,?,?,?,17.1,67.0,?,0.0,6.57
?,?,?,sun,?,180.4,?,11.0,22.2,48.0,?,0.0,0.0
?,?,jun,sun,?,89.5,290.8,?,?,46.0,?,0.0,0.9
8.0,6.0,?,sun,90.4,89.5,290.8,?,15.4,45.0,2.2,0.0,?
8.0,?,?,?,91.2,?,377.2,12.7,?,43.0,?,0.0,0.0
6.0,?,?,?,?,?,233.8,0.4,?,90.0,?,?,?
?,5.0,jun,mon,?,?,?,?,?,25.0,4.9,0.0,0.0
?,?,jun,?,?,?,298.1,7.5,?,?,?,0.0,?
3.0,6.0,jun,?,?,94.1,232.1,7.1,?,38.0,?,?,?
3.0,6.0,jun,fri,91.1,?,?,?,?,38.0,?,?,?
6.0,5.0,may,sat,?,28.0,113.8,?,?,94.0,?,?,0.0
?,4.0,?,sun,?,84.1,?,5.7,?,?,?,?,0.0
7.0,?,?,?,?,84.1,?,5.7,?,53.0,?,0.0,0.41
?,4.0,sep,sun,?,?,714.3,5.7,23.8,35.0,?,?,?
?,?,?,sun,92.4,105.8,758.1,?,?,45.0,?,0.0,?
2.0,?,sep,?,92.4,105.8,?,?,?,27.0,2.2,0.0,?
7.0,?,?,sun,92.4,?,?,9.9,25.3,27.0,2.7,?,?
6.0,?,?,?,?,105.8,?,9.9,?,28.0,1.8,?,?
?,4.0,sep,sun,?,?,?,0.4,12.2,78.0,?,?,0.0
6.0,?,?,wed,92.6,?,?,8.8,24.3,27.0,4.9,0.0,?
4.0,4.0,sep,wed,?,?,777.1,8.8,19.7,41.0,?,?,?
?,?,?,?,?,134.7,817.5,?,?,?,?,?,0.0
4.0,5.0,?,?,?,?,739.4,?,?,?,?,0.0,?
4.0,4.0,?,thu,?,?,?,8.6,19.2,?,4.9,?,3.78
?,?,sep,thu,92.8,119.0,783.5,?,?,27.0,2.2,?,0.0
5.0,4.0,sep,?,92.8,?,?,?,?,?,?,0.0,4.41
6.0,3.0,?,thu,92.8,?,783.5,7.5,18.9,34.0,7.2,0.0,34.36
1.0,4.0,sep,thu,92.8,119.0,783.5,7.5,?,?,4.0,?,7.21
?,?,?,?,92.8,?,783.5,?,16.8,?,4.0,?,?
?,?,?,thu,?,?,?,?,12.9,39.0,2.7,?,2.18
6.0,?,sep,thu,?,?,?,?,?,?,?,0.0,?
1.0,4.0,sep,?,?,?,?,8.4,?,?,?,0.0,?
?,4.0,?,?,92.2,?,?,?,24.1,27.0,3.1,?,0.0
?,?,?,sat,92.2,102.3,?,?,21.2,32.0,?,?,0.0
?,?,?,sat,?,102.3,751.5,?,?,35.0,?,?,?
4.0,3.0,sep,sat,92.2,?,?,?,23.5,27.0,?,0.0,?
3.0,?,?,sat,92.2,?,751.5,8.4,?,?,3.1,0.0,6.58
7.0,?,sep,?,91.2,?,?,8.5,?,?,4.5,0.0,15.64
?,?,sep,?,91.2,124.4,795.3,?,17.1,41.0,2.2,?,11.22
1.0,?,sep,mon,92.1,87.7,721.1,9.5,18.1,54.0,3.1,?,?
?,?,sep,mon,?,108.4,?,?,18.0,51.0,?,0.0,?
4.0,3.0,?,mon,?,108.4,764.0,6.2,?,?,1.8,?,?
7.0,?,sep,mon,?,108.4,764.0,?,19.3,44.0,?,?,0.0
?,?,?,mon,91.6,?,764.0,?,23.0,34.0,?,0.0,56.04
?,?,sep,?,91.6,?,?,6.2,?,35.0,2.2,?,?
2.0,4.0,?,mon,?,?,764.0,6.2,?,41.0,?,0.0,1.47
?,?,sep,mon,91.6,?,764.0,6.2,19.3,?,?,?,?
8.0,?,?,mon,91.9,111.7,?,6.5,?,?,2.2,?,?
6.0,3.0,sep,?,91.5,?,807.1,?,20.6,?,1.8,0.0,?
8.0,?,?,mon,91.5,130.1,?,?,?,?,?,?,?
6.0,?,?,mon,91.5,130.1,807.1,7.5,?,66.0,4.9,?,?
2.0,?,sep,mon,?,?,?,7.5,16.8,?,3.1,?,5.83
?,4.0,sep,mon,?,130.1,807.1,?,?,?,2.2,?,?
5.0,?,?,fri,92.1,?,?,9.6,10.1,75.0,?,?,0.0
?,?,?,?,?,?,745.3,?,?,?,?,0.0,?
?,?,?,?,?,99.0,745.3,?,12.8,64.0,?,?,?
5.0,?,?,fri,?,99.0,?,9.6,10.1,75.0,?,0.0,3.71
4.0,4.0,sep,fri,92.1,?,?,?,15.4,?,?,0.0,?
?,4.0,sep,?,?,?,?,?,20.6,43.0,?,?,2.03
?,4.0,?,fri,?,99.0,?,?,19.8,?,?,?,?
?,?,sep,fri,92.1,?,?,9.6,18.7,?,?,0.0,5.97
?,4.0,sep,?,?,?,?,?,20.8,?,4.9,0.0,13.06
4.0,?,sep,fri,92.1,?,745.3,?,?,35.0,4.9,?,?
6.0,3.0,?,?,?,122.0,?,10.2,15.9,55.0,?,0.0,?
6.0,3.0,sep,?,92.5,122.0,789.7,?,?,39.0,?,0.0,?
1.0,?,sep,?,92.5,122.0,789.7,?,21.1,39.0,2.2,?,8.12
?,5.0,?,fri,92.5,122.0,789.7,10.2,?,42.0,2.2,?,?
