@relation dataset

@attribute x real
@attribute y real
@attribute month {apr, aug, dec, feb, jan, jul, jun, mar, may, nov, oct, sep}
@attribute day {fri, mon, sat, sun, thu, tue, wed}
@attribute ffmc real
@attribute dmc real
@attribute dc real
@attribute isi real
@attribute temp real
@attribute rh real
@attribute wind real
@attribute rain real
@attribute area real


@data
?,5.0,?,?,?,85.1,692.3,15.9,?,?,3.6,?,?
5.0,?,?,?,91.7,?,77.5,?,15.6,25.0,?,?,0.0
5.0,?,aug,?,?,?,614.5,9.0,17.3,?,?,0.0,0.0
?,?,sep,?,?,?,713.9,?,?,?,1.3,0.0,0.0
?,?,feb,?,?,?,?,7.7,6.7,79.0,3.1,?,0.0
?,9.0,feb,?,86.6,13.2,43.0,?,?,43.0,?,?,?
?,?,?,mon,?,52.2,?,5.0,?,72.0,3.1,0.0,0.0
1.0,?,?,?,?,108.0,?,12.5,?,?,2.7,?,0.0
?,2.0,?,?,?,?,561.6,?,21.6,?,?,0.0,0.0
1.0,?,?,sun,?,142.4,?,?,?,39.0,?,0.0,?
1.0,2.0,aug,?,?,?,631.2,?,?,44.0,?,?,0.0
?,?,?,?,94.8,108.3,?,17.0,18.6,51.0,?,0.0,0.0
1.0,?,aug,?,92.1,?,654.1,?,16.6,47.0,?,?,0.0
?,?,?,thu,?,114.3,661.3,6.3,?,?,3.6,0.0,?
?,2.0,sep,thu,?,137.0,?,?,?,15.0,?,?,?
?,2.0,sep,thu,92.9,137.0,?,9.2,?,27.0,2.2,?,0.0
?,?,sep,thu,92.9,?,?,?,?,34.0,2.2,0.0,0.0
?,2.0,?,?,93.5,149.3,728.6,?,25.3,?,?,0.0,?
?,5.0,?,?,?,35.8,80.8,?,17.4,25.0,4.9,?,?
6.0,5.0,?,sat,90.2,?,624.2,8.9,?,?,?,?,?
?,6.0,mar,?,91.7,?,?,7.8,?,?,?,?,?
8.0,?,?,sun,?,?,488.0,?,20.8,32.0,?,?,?
8.0,?,?,sun,91.4,?,?,?,?,43.0,?,?,?
?,?,?,mon,?,103.2,638.8,?,23.4,?,?,?,0.0
4.0,?,?,sun,89.7,90.0,?,4.8,17.8,64.0,1.3,?,?
3.0,4.0,?,sat,?,8.0,30.2,2.6,?,48.0,1.8,0.0,0.0
?,?,mar,sat,?,2.4,?,0.7,17.4,?,?,0.0,?
3.0,4.0,?,?,?,142.4,601.4,10.6,11.6,87.0,?,?,?
?,4.0,?,sun,91.4,142.4,?,?,?,39.0,5.4,0.0,?
3.0,4.0,?,sun,?,?,?,10.6,19.8,39.0,?,0.0,0.0
?,4.0,aug,?,?,147.3,?,9.0,?,?,?,0.0,?
?,?,aug,tue,?,?,?,17.0,?,?,4.0,?,?
?,4.0,?,?,?,?,?,?,24.1,29.0,4.5,0.0,?
?,4.0,jan,?,82.1,?,?,2.9,?,78.0,3.1,0.0,0.0
4.0,5.0,mar,?,85.9,19.5,?,?,?,?,?,?,0.0
?,?,mar,?,?,?,74.3,?,18.2,?,?,?,?
4.0,?,?,sun,90.2,?,?,6.3,?,33.0,3.1,0.0,?
?,5.0,sep,?,92.5,?,698.6,?,?,?,?,0.0,0.0
?,5.0,sep,?,88.6,91.8,709.9,?,17.4,56.0,5.4,0.0,0.0
?,?,?,fri,85.9,19.5,57.3,2.8,?,43.0,?,0.0,?
3.0,?,mar,fri,91.7,33.3,77.5,9.0,18.8,18.0,4.5,0.0,?
?,4.0,sep,sun,89.7,?,704.4,4.8,?,39.0,3.6,0.0,?
3.0,?,?,mon,?,78.5,?,?,18.9,?,?,0.0,0.0
3.0,?,mar,?,88.1,?,?,3.8,15.8,?,?,0.0,?
3.0,?,?,tue,88.1,?,?,3.8,?,?,?,0.0,?
3.0,4.0,?,sat,91.7,35.8,?,7.8,11.6,?,6.3,?,?
3.0,4.0,mar,?,91.7,35.8,80.8,?,15.2,27.0,?,0.0,0.0
?,4.0,?,?,90.1,?,?,?,?,30.0,4.0,0.0,0.0
?,?,aug,thu,93.0,?,?,7.7,?,?,3.1,?,?
3.0,4.0,?,?,?,?,?,?,?,74.0,?,?,0.0
3.0,4.0,?,?,91.5,145.4,?,10.7,17.1,?,5.4,?,?
?,4.0,?,sun,?,124.1,?,8.5,22.5,42.0,?,0.0,0.0
?,4.0,sep,tue,?,73.4,671.9,?,?,45.0,?,0.0,0.0
3.0,?,sep,fri,?,?,692.3,?,?,50.0,?,?,0.0
?,?,?,?,?,?,?,8.8,20.6,24.0,?,?,?
3.0,5.0,mar,?,?,52.2,?,5.0,9.0,49.0,?,?,?
3.0,5.0,?,?,?,149.3,?,8.1,17.2,?,?,?,?
3.0,5.0,oct,wed,91.4,37.9,673.8,?,15.9,?,3.6,0.0,0.0
2.0,5.0,?,?,92.6,46.5,691.8,?,?,35.0,?,?,?
4.0,?,?,sat,68.2,21.5,?,?,?,?,?,0.0,?
?,6.0,?,mon,87.2,23.9,?,4.1,?,39.0,?,0.0,0.0
4.0,6.0,mar,sun,89.3,51.3,?,?,?,?,4.9,0.0,?
?,?,?,?,93.7,80.9,?,17.9,17.6,?,?,0.0,0.0
3.0,?,?,?,88.1,25.7,?,?,14.9,38.0,?,?,?
?,5.0,?,?,93.5,?,594.2,?,?,?,?,?,?
?,6.0,sep,?,92.4,124.1,?,?,17.2,58.0,1.3,0.0,?
3.0,?,sep,?,?,?,686.5,7.0,?,?,3.1,?,?
?,9.0,?,?,85.8,?,?,3.9,?,?,?,?,0.36
?,4.0,sep,?,91.0,?,692.6,7.0,21.7,?,?,0.0,0.43
?,5.0,sep,?,?,?,?,?,21.9,?,?,0.0,0.47
1.0,2.0,?,wed,?,?,?,?,23.3,?,4.5,0.0,0.55
?,?,?,fri,?,108.0,529.8,12.5,21.2,?,?,?,?
?,?,jul,?,?,51.3,?,?,?,?,?,?,?
?,5.0,aug,?,95.5,?,513.3,?,?,?,?,?,?
?,5.0,aug,thu,95.2,131.7,?,10.4,27.4,?,4.0,0.0,?
?,4.0,mar,?,?,?,86.6,6.2,13.2,40.0,5.4,0.0,?
?,3.0,sep,tue,84.4,?,?,?,?,28.0,3.6,?,0.96
?,2.0,?,tue,94.8,?,?,?,17.4,43.0,6.7,?,1.07
?,?,sep,?,?,80.9,685.2,17.9,?,?,4.5,0.0,1.12
6.0,?,?,fri,92.5,?,?,7.1,23.2,?,5.4,0.0,1.19
9.0,?,jul,sun,?,?,?,7.2,24.8,29.0,2.2,?,?
?,?,?,?,?,?,?,?,?,?,1.8,0.0,1.43
5.0,?,?,fri,?,85.1,?,?,?,?,4.9,?,?
?,?,sep,sat,93.4,145.4,721.4,8.1,29.6,27.0,?,?,?
?,?,?,?,?,?,?,?,16.4,?,?,0.0,1.56
2.0,4.0,sep,?,93.4,145.4,?,?,28.6,27.0,2.2,0.0,1.61
2.0,?,?,?,?,111.2,?,9.6,?,?,3.6,?,1.63
2.0,?,aug,?,?,?,654.1,9.6,20.5,?,?,?,?
7.0,?,?,fri,?,?,668.0,12.2,19.0,?,5.8,0.0,?
7.0,4.0,?,?,90.1,39.7,?,6.2,?,29.0,?,?,1.75
?,4.0,aug,?,?,131.7,578.8,10.4,20.3,41.0,?,0.0,?
?,?,?,sat,?,?,?,7.8,?,?,?,?,1.94
8.0,?,sep,sat,?,?,674.4,?,17.8,?,1.8,?,1.95
?,5.0,sep,?,89.7,?,704.4,4.8,?,67.0,?,?,?
?,?,mar,thu,84.9,18.2,55.0,?,5.3,70.0,4.5,?,?
?,?,aug,wed,92.1,?,?,?,16.6,?,?,0.0,?
6.0,?,aug,wed,?,?,570.5,?,23.4,?,?,?,2.51
?,?,?,?,91.2,?,97.8,?,14.6,26.0,9.4,0.0,?
?,?,aug,thu,?,131.7,?,?,20.7,45.0,2.2,?,2.55
5.0,?,sep,wed,92.9,133.3,699.6,9.2,21.9,35.0,1.8,0.0,2.57
8.0,?,?,?,?,?,?,6.6,?,?,4.0,?,?
?,4.0,?,sun,91.4,?,?,?,20.1,?,?,0.0,?
?,?,sep,mon,?,126.5,?,7.0,?,?,?,0.0,3.07
?,?,aug,?,90.2,?,624.2,?,?,53.0,1.8,?,3.5
?,?,?,sat,?,?,624.2,?,20.3,?,?,0.0,?
6.0,?,?,?,81.5,9.1,?,2.7,5.8,54.0,5.8,0.0,?
?,5.0,aug,?,?,?,?,?,?,44.0,?,?,4.69
?,?,?,?,90.1,82.9,?,6.2,18.3,45.0,?,0.0,4.88
?,6.0,?,?,88.8,147.3,614.5,9.0,14.4,?,5.4,?,5.23
1.0,3.0,sep,?,?,?,?,?,?,?,?,?,5.33
8.0,6.0,?,mon,?,?,664.2,3.0,?,32.0,?,?,?
5.0,4.0,?,sun,?,?,?,3.9,12.4,53.0,2.2,?,6.38
?,?,?,?,?,48.5,696.1,?,16.8,45.0,?,?,6.83
8.0,?,aug,fri,93.9,?,?,?,20.8,34.0,4.9,0.0,?
?,5.0,sep,tue,?,?,?,7.0,?,46.0,?,?,?
8.0,?,?,?,?,?,102.2,9.6,?,39.0,5.8,0.0,7.19
?,?,sep,?,90.9,126.5,?,7.0,21.0,42.0,?,?,?
?,?,mar,sat,90.8,?,89.4,?,?,?,?,?,7.4
?,?,mar,sun,?,?,92.4,5.5,?,?,?,0.0,?
6.0,?,?,fri,91.2,48.3,97.8,?,?,33.0,?,?,8.31
2.0,5.0,aug,?,?,?,?,?,?,28.0,2.7,0.0,8.68
2.0,2.0,?,?,94.8,?,?,?,?,?,?,?,?
4.0,?,?,?,92.9,133.3,699.6,9.2,24.3,25.0,4.0,?,?
2.0,?,aug,?,?,108.3,?,?,24.6,?,?,?,?
2.0,5.0,aug,fri,93.9,135.7,?,?,?,36.0,?,0.0,?
?,5.0,apr,?,81.5,9.1,?,2.7,?,?,5.8,?,10.93
4.0,5.0,?,?,92.9,137.0,?,?,21.5,15.0,0.9,?,?
3.0,?,sep,?,91.0,129.5,?,7.0,13.9,59.0,6.3,0.0,?
2.0,?,?,?,?,?,665.3,0.8,22.6,38.0,?,0.0,11.32
1.0,5.0,sep,?,91.0,129.5,?,7.0,21.6,33.0,2.2,?,11.53
6.0,?,?,?,?,?,83.7,7.2,?,54.0,3.6,0.0,?
?,4.0,?,sun,83.9,8.7,?,?,?,68.0,2.2,0.0,?
?,?,oct,?,?,?,?,5.2,?,37.0,?,?,?
5.0,?,?,?,?,?,100.4,7.8,15.1,64.0,4.0,0.0,13.99
4.0,5.0,?,thu,?,?,706.4,9.2,?,34.0,1.8,0.0,14.57
2.0,2.0,?,?,?,139.4,594.2,20.3,?,31.0,7.2,?,15.45
?,?,sep,?,?,?,692.6,7.0,?,37.0,2.2,0.0,17.2
6.0,5.0,?,fri,?,117.9,?,12.2,19.6,33.0,?,?,?
?,3.0,sep,?,93.7,80.9,685.2,17.9,23.2,26.0,4.9,?,?
4.0,?,?,sat,90.6,?,686.9,?,?,25.0,3.1,0.0,?
7.0,4.0,?,?,?,139.4,?,?,5.1,96.0,?,0.0,26.0
?,4.0,sep,fri,?,85.1,692.3,15.9,20.1,?,?,?,?
?,3.0,?,mon,87.6,?,?,?,?,46.0,5.8,0.0,27.35
?,?,mar,sat,91.7,?,?,?,?,27.0,4.9,0.0,?
?,4.0,?,sat,?,?,80.8,7.8,17.0,27.0,?,?,?
?,4.0,sep,?,92.4,124.1,?,8.5,16.9,60.0,?,0.0,29.48
1.0,3.0,sep,?,?,91.8,709.9,7.1,12.4,73.0,6.3,?,?
4.0,5.0,?,wed,?,?,?,9.2,?,?,1.3,0.0,?
?,5.0,?,mon,?,?,86.6,?,?,27.0,3.1,0.0,?
?,6.0,aug,?,90.2,99.6,631.2,6.3,16.2,59.0,?,0.0,?
3.0,4.0,?,?,93.3,141.2,713.9,13.9,18.6,?,3.6,0.0,35.88
?,?,?,mon,87.6,52.2,?,?,11.0,?,?,0.0,36.85
?,?,?,?,?,150.3,?,?,?,79.0,3.6,0.0,?
?,4.0,sep,?,90.1,?,735.7,6.2,?,57.0,4.5,?,?
?,4.0,?,sun,?,149.3,?,?,22.9,39.0,4.9,?,48.55
?,?,oct,?,91.7,48.5,696.1,?,16.1,44.0,?,0.0,49.37
?,?,?,sat,?,?,?,?,20.1,34.0,?,?,58.3
4.0,?,sep,?,?,?,728.6,?,?,26.0,3.1,?,?
?,6.0,?,?,92.2,?,?,?,?,?,4.0,0.0,71.3
?,4.0,?,wed,92.9,133.3,699.6,9.2,26.4,21.0,?,?,88.49
1.0,5.0,?,sun,?,?,?,8.1,27.8,27.0,3.1,0.0,?
6.0,?,sep,?,?,129.5,?,7.0,18.7,?,2.7,?,103.39
9.0,4.0,sep,?,?,?,671.9,3.2,?,36.0,?,0.0,105.66
4.0,?,sep,sat,92.5,?,674.4,?,?,?,?,?,?
8.0,?,?,?,91.4,?,601.4,10.6,?,41.0,5.8,?,196.48
?,?,?,?,?,?,?,8.6,18.2,46.0,1.8,?,200.94
1.0,2.0,?,?,91.0,129.5,?,7.0,18.8,?,2.2,0.0,212.88
6.0,?,?,sat,?,121.1,674.4,?,25.1,?,?,?,?
?,5.0,?,?,81.9,?,7.9,?,?,?,1.8,?,?
?,?,apr,wed,88.0,17.2,?,3.8,?,?,?,?,0.0
?,?,?,?,?,?,?,?,16.7,?,?,?,0.0
?,4.0,?,?,?,?,?,?,15.4,?,?,0.0,?
?,4.0,?,sun,91.8,175.1,700.7,13.8,21.9,?,7.6,1.0,?
2.0,?,aug,sun,?,?,700.7,?,22.4,54.0,?,0.0,?
3.0,?,?,sun,91.8,175.1,700.7,?,?,38.0,6.3,?,?
?,?,?,sun,?,?,700.7,?,?,?,?,?,?
2.0,?,?,wed,?,91.6,503.6,9.6,20.7,?,?,0.0,?
8.0,?,aug,?,93.1,157.3,666.7,?,?,28.0,?,?,0.0
3.0,?,aug,?,93.1,157.3,666.7,?,?,40.0,0.4,?,2.47
?,5.0,aug,?,?,157.3,666.7,13.5,?,25.0,?,0.0,0.68
8.0,?,?,?,93.1,157.3,?,13.5,?,36.0,3.1,?,?
?,5.0,?,wed,?,157.3,?,?,22.1,?,3.6,?,?
7.0,4.0,?,?,91.9,?,?,8.0,?,?,?,?,1.52
?,3.0,?,?,91.6,?,?,?,18.9,41.0,3.1,0.0,10.34
2.0,5.0,?,?,87.5,77.0,694.8,?,?,?,?,0.0,?
?,?,aug,?,?,?,581.1,11.0,?,41.0,2.2,?,8.02
4.0,?,?,sat,?,?,581.1,?,?,?,?,0.0,0.68
3.0,?,aug,?,?,170.9,692.3,?,20.6,?,0.9,?,0.0
?,?,aug,?,91.8,?,?,?,23.7,40.0,1.8,0.0,?
?,4.0,?,?,93.6,97.9,?,?,28.3,32.0,?,?,8.85
3.0,?,?,fri,?,112.4,?,?,?,84.0,7.6,0.0,?
?,?,aug,?,?,112.4,?,?,21.4,?,3.1,0.0,4.25
?,?,aug,?,?,?,629.1,?,19.3,39.0,?,?,1.56
4.0,?,aug,fri,94.3,167.6,?,?,21.8,?,?,0.0,?
?,?,aug,?,93.7,?,550.3,14.6,?,54.0,7.6,0.0,0.79
6.0,5.0,aug,?,94.3,131.7,607.1,?,?,55.0,?,0.0,0.17
?,?,?,?,92.1,152.6,658.2,?,?,?,3.1,0.0,?
?,?,?,tue,92.1,?,?,14.3,?,?,3.1,?,0.0
?,?,?,tue,?,?,?,14.3,?,?,?,0.0,4.4
?,?,aug,tue,92.1,?,658.2,14.3,21.8,56.0,?,?,0.52
?,?,aug,tue,?,?,658.2,?,?,58.0,?,?,9.27
?,?,?,?,?,152.6,?,14.3,?,?,4.0,?,?
?,?,?,sun,?,?,?,?,?,?,8.5,0.0,?
8.0,?,?,wed,?,27.8,?,5.3,?,61.0,8.0,0.0,?
4.0,6.0,?,thu,84.6,?,352.0,?,?,?,?,?,5.38
4.0,4.0,dec,?,?,25.4,349.7,2.6,4.6,?,8.5,?,17.85
?,?,?,?,?,25.4,349.7,?,?,?,8.5,0.0,?
?,4.0,?,mon,85.4,25.4,?,2.6,?,21.0,8.5,?,22.03
4.0,4.0,dec,?,?,?,?,2.6,?,21.0,?,?,9.77
4.0,6.0,?,?,84.7,26.7,352.6,?,?,59.0,?,?,?
6.0,5.0,?,tue,?,?,349.7,?,5.1,24.0,8.5,0.0,24.77
?,3.0,?,sun,?,?,?,?,?,51.0,?,0.0,?
?,?,?,?,86.9,?,18.7,3.2,?,35.0,3.1,0.0,?
5.0,?,feb,fri,85.2,?,15.8,?,?,?,8.0,0.0,24.24
2.0,?,jul,sun,?,?,?,12.3,23.4,40.0,6.3,0.0,0.0
?,6.0,jul,wed,91.2,183.1,437.7,?,?,90.0,?,0.2,?
?,4.0,jul,sat,?,104.2,?,?,?,49.0,2.7,?,?
7.0,?,jul,?,91.6,?,474.9,?,?,?,1.8,0.0,0.0
7.0,4.0,jul,?,?,104.2,?,9.0,24.3,30.0,1.8,0.0,0.0
?,5.0,?,sat,?,104.2,?,?,18.7,53.0,?,?,?
9.0,4.0,?,?,91.6,?,?,9.0,25.3,?,?,?,?
?,?,?,?,91.6,?,?,6.3,?,?,?,0.0,?
?,6.0,?,tue,?,180.4,430.8,11.0,26.9,?,5.4,?,?
?,?,?,?,92.3,88.8,440.9,?,?,?,?,0.0,6.57
?,?,jun,sun,?,?,430.8,11.0,?,?,?,?,?
?,4.0,?,sun,90.4,89.5,?,6.4,?,46.0,?,0.0,0.9
?,6.0,jun,sun,90.4,89.5,290.8,6.4,15.4,45.0,2.2,?,0.0
8.0,6.0,?,wed,91.2,?,?,12.7,?,?,4.9,?,?
?,?,jun,sat,?,?,?,?,10.6,90.0,2.7,?,?
?,5.0,?,?,90.4,?,298.1,?,?,25.0,4.9,?,?
?,5.0,?,mon,?,?,?,7.5,?,?,?,0.0,3.52
3.0,6.0,?,?,?,?,?,7.1,19.2,38.0,4.5,0.0,0.0
3.0,?,jun,?,?,94.1,232.1,7.1,19.2,38.0,?,?,?
6.0,5.0,may,?,?,28.0,113.8,3.5,11.3,?,4.9,0.0,0.0
1.0,4.0,sep,?,89.6,84.1,?,5.7,?,52.0,2.2,?,0.0
7.0,?,sep,?,89.6,84.1,?,?,?,53.0,5.4,?,0.41
3.0,?,?,sun,89.6,84.1,714.3,?,23.8,35.0,3.6,?,5.18
2.0,?,sep,?,92.4,105.8,?,9.9,16.0,?,1.8,?,?
2.0,?,?,sun,?,?,758.1,9.9,24.9,27.0,?,?,0.0
?,4.0,sep,?,92.4,105.8,?,9.9,25.3,27.0,?,0.0,?
?,?,sep,?,?,105.8,758.1,?,24.8,?,1.8,0.0,14.29
?,?,sep,?,50.4,46.2,?,0.4,12.2,?,?,?,0.0
6.0,5.0,sep,?,92.6,?,?,?,?,?,4.9,?,?
4.0,?,sep,wed,92.6,115.4,?,8.8,?,41.0,1.8,0.0,?
?,?,?,wed,?,?,817.5,7.2,?,30.0,?,?,?
4.0,?,?,?,92.4,?,739.4,?,?,?,5.8,0.0,0.0
?,?,sep,thu,92.4,?,?,8.6,19.2,?,?,?,?
6.0,?,?,?,92.8,119.0,783.5,7.5,21.6,27.0,2.2,?,?
5.0,?,?,thu,?,?,783.5,?,21.6,?,6.3,0.0,?
6.0,3.0,sep,?,92.8,?,?,7.5,?,?,?,0.0,34.36
?,4.0,sep,?,?,?,?,?,16.8,?,?,?,7.21
6.0,5.0,sep,thu,?,?,?,?,?,28.0,?,?,?
?,5.0,?,thu,?,136.9,822.8,?,?,39.0,?,0.0,?
6.0,5.0,?,thu,?,53.3,726.9,5.4,13.7,?,?,0.0,?
?,4.0,sep,?,?,?,751.5,?,?,27.0,3.1,0.0,?
?,4.0,sep,?,92.2,102.3,?,8.4,?,27.0,3.1,?,0.0
?,5.0,sep,sat,92.2,102.3,?,?,21.2,32.0,2.2,0.0,0.0
?,?,sep,?,?,?,751.5,8.4,?,35.0,?,?,?
?,?,sep,sat,92.2,?,751.5,?,23.5,27.0,?,?,?
?,3.0,sep,?,?,102.3,751.5,?,24.2,27.0,3.1,?,?
?,?,sep,?,?,?,?,8.5,?,28.0,4.5,?,?
?,4.0,sep,sat,91.2,?,?,8.5,?,?,?,0.0,11.22
1.0,4.0,sep,?,?,87.7,?,9.5,?,?,3.1,0.0,?
2.0,?,sep,?,?,?,764.0,?,18.0,?,?,?,?
4.0,?,?,mon,?,?,764.0,6.2,9.8,?,?,0.0,0.0
7.0,4.0,?,mon,91.6,108.4,764.0,?,19.3,44.0,2.2,0.0,?
6.0,?,?,mon,91.6,108.4,?,6.2,?,?,2.2,?,56.04
?,?,sep,?,91.6,?,?,?,22.7,35.0,2.2,0.0,?
?,4.0,?,?,?,108.4,764.0,6.2,?,?,1.8,0.0,?
?,?,?,?,91.6,108.4,?,6.2,19.3,44.0,?,0.0,3.93
?,?,?,?,?,?,770.3,6.5,?,51.0,?,0.0,?
?,3.0,?,mon,?,130.1,807.1,?,20.6,?,1.8,?,0.0
?,?,?,?,?,130.1,807.1,7.5,15.9,?,4.5,0.0,2.18
6.0,3.0,sep,mon,91.5,?,?,?,12.2,66.0,?,0.0,6.1
2.0,?,sep,?,?,130.1,807.1,7.5,16.8,?,3.1,?,?
1.0,?,sep,mon,?,?,807.1,7.5,?,?,2.2,0.0,28.19
?,4.0,sep,fri,92.1,99.0,?,?,10.1,?,?,?,0.0
?,?,?,fri,92.1,?,?,9.6,?,57.0,?,0.0,?
5.0,4.0,?,?,?,99.0,745.3,?,?,64.0,3.6,?,1.64
5.0,4.0,?,fri,?,?,?,9.6,10.1,75.0,?,0.0,3.71
4.0,4.0,?,?,92.1,99.0,745.3,?,15.4,?,6.3,0.0,?
7.0,?,sep,?,?,99.0,?,9.6,20.6,?,3.6,?,?
?,?,?,fri,?,?,?,9.6,?,47.0,?,?,?
7.0,4.0,?,?,?,99.0,745.3,?,18.7,50.0,2.2,0.0,5.97
4.0,?,sep,fri,92.1,99.0,745.3,?,20.8,?,4.9,?,?
?,?,sep,?,?,?,745.3,?,20.8,?,4.9,0.0,1.26
?,3.0,sep,fri,92.5,122.0,789.7,?,?,55.0,?,?,?
?,3.0,sep,?,92.5,?,789.7,10.2,?,?,?,?,?
