@relation dataset

@attribute sex {F, I, M}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29}


@data
?,?,0.37,?,?,?,?,0.14,9
F,0.46,0.375,0.12,?,0.1775,0.11,0.15,7
?,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,?
?,0.525,?,0.16,0.8355,?,0.2135,0.245,?
?,0.52,0.41,?,?,?,0.111,?,?
?,?,?,?,?,0.1335,?,0.1,7
M,0.485,0.36,?,?,?,0.096,0.16,10
F,0.47,0.36,?,?,0.2105,0.1055,0.15,?
M,?,?,0.1,0.385,0.173,0.0915,0.11,7
?,?,0.4,?,?,0.2565,0.1755,0.22,?
?,0.445,0.35,?,0.4425,?,0.0955,?,?
M,0.47,0.385,?,?,0.2765,0.12,0.17,?
?,?,0.19,0.06,0.086,?,?,?,?
F,0.505,0.4,?,0.583,?,?,?,7
M,0.45,?,0.105,?,?,?,?,7
M,0.505,?,?,0.625,?,?,0.175,?
?,?,0.41,0.13,?,0.302,?,?,?
M,?,?,0.095,0.3785,0.1705,?,0.1,?
M,0.52,?,0.12,?,?,?,0.185,8
?,?,0.355,0.12,0.48,?,0.1015,?,8
?,0.565,0.44,0.16,?,?,0.1935,0.32,12
?,0.595,?,0.185,?,?,?,0.485,13
F,0.475,0.39,0.12,?,0.2135,0.1155,0.17,10
?,?,0.235,?,?,?,0.0405,0.045,?
?,0.555,0.425,?,0.7665,0.264,0.168,0.275,?
F,0.4,?,?,0.353,0.1405,0.0985,0.1,?
F,0.595,0.475,0.17,?,0.48,?,0.425,?
M,?,?,?,1.185,0.474,0.261,0.38,?
F,0.605,0.45,?,?,?,0.2895,?,?
F,0.6,0.475,0.15,?,0.4425,?,0.28,?
?,?,?,?,0.944,0.3625,0.189,0.315,9
F,0.6,?,?,0.922,0.363,0.194,0.305,10
?,0.555,?,?,0.788,0.282,0.1595,0.285,11
F,?,?,0.17,1.1025,?,0.2355,0.345,14
?,0.575,0.445,0.14,?,?,?,0.285,?
M,?,0.51,?,?,?,?,?,12
?,0.52,?,0.165,?,0.396,0.225,?,16
?,?,?,0.16,?,0.408,0.234,0.58,21
?,?,0.45,?,?,0.38,0.216,0.36,14
?,?,?,0.18,1.295,?,?,?,?
M,0.625,?,0.14,1.195,0.4825,0.205,?,13
M,0.56,?,?,?,0.3305,0.2075,?,10
F,?,?,0.13,0.517,0.2205,0.114,0.165,9
?,0.575,0.45,0.16,?,?,0.231,?,12
M,0.565,0.425,0.135,0.8115,?,?,0.255,15
M,0.555,?,0.15,0.755,?,0.1525,0.26,?
?,?,0.465,0.175,?,0.4015,0.254,?,13
F,0.625,0.495,?,1.262,?,0.318,?,10
M,0.695,?,0.19,?,?,0.3425,0.485,15
M,0.665,?,?,1.606,0.5755,0.388,0.48,?
M,?,0.435,0.15,0.725,0.269,?,?,?
?,?,0.375,0.13,?,0.214,?,0.145,8
?,0.47,?,?,?,?,0.133,0.165,?
?,?,0.375,?,?,0.2775,0.085,?,10
I,?,0.265,0.095,?,?,0.046,?,?
?,0.55,0.435,?,0.843,0.328,0.1915,0.255,?
?,0.53,0.435,0.16,0.883,?,0.164,0.335,?
M,0.53,0.415,0.14,0.724,0.3105,0.1675,?,?
M,0.605,0.47,0.16,1.1735,?,0.2405,0.345,?
?,0.52,?,0.155,?,?,0.1835,0.235,12
?,0.545,0.43,0.165,0.802,0.2935,?,0.28,11
?,?,0.4,0.125,0.6675,0.261,0.1315,0.22,10
F,?,0.39,0.135,0.6335,0.231,?,0.2,9
F,?,?,0.105,0.3635,0.136,0.098,0.13,?
M,0.495,?,?,0.5415,0.2375,0.1345,0.155,9
?,0.465,0.36,0.105,0.431,?,0.107,?,?
I,0.435,0.32,?,0.3325,0.1485,0.0635,0.105,9
?,?,0.35,0.105,0.393,0.13,0.063,0.165,?
F,0.545,?,?,?,0.2975,?,?,11
F,0.53,?,?,?,?,?,0.18,11
F,?,?,?,?,?,0.102,0.22,11
M,0.44,0.34,0.105,?,0.1305,0.0955,?,10
?,0.56,0.43,0.15,0.8825,0.3465,0.172,?,9
?,0.405,0.305,0.085,?,?,0.0595,0.085,8
F,?,?,?,0.4205,?,0.1035,0.14,?
I,?,0.295,0.085,?,?,0.0575,?,?
F,?,0.425,0.14,0.766,0.304,0.1725,0.255,?
M,0.37,0.265,?,0.214,0.09,?,0.07,?
I,0.36,0.28,0.08,0.1755,0.081,?,?,?
I,?,0.195,0.06,?,?,?,0.03,5
?,?,0.275,?,?,?,0.0545,0.07,?
I,0.385,?,?,?,?,0.061,0.08,?
M,0.7,0.535,?,?,0.63,?,0.54,19
M,?,0.54,0.165,?,?,0.261,0.78,18
?,0.595,0.48,?,?,0.4835,?,0.41,17
?,?,?,0.125,?,?,?,?,?
?,0.325,0.26,?,0.1915,?,?,?,7
I,0.35,0.26,0.095,?,0.086,0.056,0.068,7
I,0.265,0.2,0.065,?,?,0.0205,0.028,?
F,?,?,?,?,0.1635,?,0.1355,8
F,0.305,0.23,0.08,0.156,?,0.0345,0.048,?
?,0.345,?,0.09,0.2005,?,0.0295,?,9
?,0.405,0.325,0.11,?,?,?,0.117,9
?,0.375,0.285,?,?,0.096,?,0.0925,9
?,0.565,?,0.155,0.826,0.341,0.2055,0.2475,10
?,0.55,0.45,0.145,?,0.295,0.1435,0.2665,10
M,0.65,0.52,0.19,?,0.519,0.306,?,?
?,0.56,0.455,0.155,0.797,0.34,0.19,0.2425,11
?,0.475,0.375,?,0.5175,0.2075,?,0.17,10
F,?,0.38,0.125,0.549,0.245,0.1075,?,?
M,?,0.35,0.12,?,0.224,?,?,10
I,0.28,?,?,0.127,0.052,?,?,9
I,?,?,?,?,0.0105,0.0065,?,5
I,?,?,0.095,0.03,?,?,?,?
M,?,?,0.145,?,?,?,0.325,?
?,?,0.5,0.185,1.1185,?,0.2585,?,?
F,0.635,0.515,0.19,1.3715,0.5065,?,0.45,10
F,0.605,0.485,0.16,1.0565,?,?,0.355,10
?,?,?,0.135,?,0.387,?,0.31,12
M,0.515,0.405,0.13,?,0.32,?,0.21,10
?,0.575,0.46,0.19,0.994,?,?,0.34,?
?,?,0.485,0.215,?,?,?,0.635,?
F,?,?,0.17,0.9075,?,?,0.285,13
?,0.575,0.46,0.165,1.124,?,0.1785,?,?
?,0.605,0.465,0.165,?,0.4215,0.2475,0.34,?
F,?,0.485,0.16,?,0.53,0.2575,0.28,?
M,0.61,?,0.175,1.2445,?,0.297,?,?
F,?,?,?,2.141,?,0.398,?,?
?,?,0.545,?,?,0.5605,0.2895,?,16
M,?,?,0.19,2.55,1.0705,0.483,?,?
F,0.725,0.575,?,2.124,?,0.4515,?,?
?,0.68,?,0.205,?,0.625,?,0.65,20
M,?,0.56,?,?,?,?,0.76,14
F,0.68,?,0.175,?,?,0.409,0.62,?
M,0.695,?,0.215,1.9565,0.7125,?,?,14
?,0.53,0.395,0.145,?,0.308,?,?,?
M,?,?,0.155,?,0.486,?,0.285,?
?,0.52,0.405,?,0.776,0.32,0.1845,0.22,8
I,?,?,0.04,?,0.0185,0.018,0.015,5
?,0.36,?,?,?,?,0.037,0.075,7
?,0.315,?,0.06,0.125,0.06,?,?,?
?,?,0.245,0.085,?,0.053,0.0475,0.05,8
?,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4
?,0.58,?,?,?,?,?,0.35,11
M,0.57,0.48,0.18,0.9395,0.399,?,?,14
M,?,?,?,?,0.515,?,0.57,21
F,0.56,0.45,?,1.0235,?,0.268,0.3,10
?,0.62,?,0.175,?,?,0.214,0.325,10
?,?,?,?,?,?,?,?,12
?,0.62,0.49,0.19,?,0.5455,?,0.355,?
?,?,0.48,0.15,?,?,?,0.285,12
?,0.63,?,?,1.383,0.54,?,?,?
F,0.63,?,?,?,?,?,?,11
?,?,0.46,?,0.9325,0.365,0.271,0.29,9
M,?,?,?,1.1595,0.4845,0.2165,?,13
?,0.61,0.485,0.17,1.0225,0.419,0.2405,?,12
?,?,?,?,?,0.276,?,0.36,14
I,0.355,0.275,0.085,0.22,?,?,0.15,8
?,?,0.4,0.14,0.8145,?,0.1965,?,10
M,0.5,0.405,?,0.772,0.346,0.1535,0.245,?
?,0.505,0.41,0.15,0.644,?,0.145,0.21,11
M,0.64,0.5,0.185,1.3035,0.4445,?,0.465,16
?,?,0.45,0.16,?,0.432,?,0.26,15
?,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,?
F,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,9
M,0.5,0.4,0.165,0.825,?,0.205,?,?
F,0.5,0.4,0.145,?,0.234,0.1465,?,?
?,?,?,0.17,0.8155,?,0.155,0.275,13
?,0.42,?,?,?,0.171,0.071,0.12,8
F,?,0.34,0.14,0.482,?,0.1085,0.16,9
?,?,0.3,0.11,?,?,0.067,0.12,9
I,0.435,?,0.11,0.3795,?,?,0.12,?
F,?,?,0.17,0.8325,0.2755,0.1685,?,13
I,0.37,0.28,?,0.2655,0.122,?,0.08,7
F,0.49,0.365,?,?,0.1995,?,0.22,10
?,?,0.25,0.09,0.181,0.0755,?,0.06,?
F,0.415,?,0.105,0.38,?,0.0785,0.12,12
M,?,0.405,0.14,0.6155,0.241,?,?,?
?,?,?,0.16,?,?,0.128,?,?
?,0.55,0.405,0.14,?,0.244,0.1635,0.255,?
?,0.45,?,?,?,0.174,0.111,0.135,?
I,0.405,0.3,0.12,0.324,0.1265,0.07,0.11,?
M,?,?,0.135,0.501,0.1665,?,0.165,?
F,0.415,0.305,0.13,0.32,0.1305,?,?,?
?,?,?,?,0.455,?,0.1125,?,9
?,0.47,?,0.145,0.5175,0.187,?,0.18,11
?,?,0.375,0.15,0.5755,?,0.144,?,?
F,0.445,?,0.15,?,?,?,?,11
?,0.425,0.38,0.105,?,?,?,?,10
F,?,?,?,?,?,?,0.155,?
F,?,0.29,0.125,0.3055,0.121,0.082,0.09,?
I,?,?,0.085,0.205,?,0.0485,0.07,?
F,?,0.465,?,?,0.404,?,0.35,11
?,0.53,0.415,0.16,0.783,?,0.158,0.245,15
M,0.555,0.445,0.135,?,0.336,0.1625,0.275,?
M,0.565,0.44,0.175,?,?,?,0.325,14
?,?,0.505,?,1.4455,0.496,0.287,0.435,22
I,0.275,?,?,0.1155,0.0485,0.029,0.035,?
I,0.44,0.35,0.135,0.435,?,?,0.125,?
I,0.295,?,0.08,0.124,0.0485,0.032,?,9
I,0.075,?,0.01,0.002,0.001,5.0E-4,0.0015,1
I,0.13,0.1,0.03,0.013,?,?,0.004,3
?,?,?,0.03,0.008,?,0.002,?,3
?,?,0.12,?,?,?,?,0.005,?
M,0.565,0.425,0.16,0.9425,?,0.2185,?,?
?,0.27,0.2,?,?,0.034,0.0245,?,5
I,?,0.175,0.065,0.0645,0.026,0.0105,?,5
I,0.3,?,0.08,0.1275,?,0.0265,?,8
I,0.33,0.255,?,0.1655,0.063,0.039,0.06,?
?,0.35,0.26,?,?,0.0705,0.0345,?,10
?,0.32,?,0.08,0.1585,?,0.0325,0.05,13
I,0.36,0.275,0.085,?,0.0745,0.0415,0.07,?
I,0.305,?,0.075,0.156,0.0675,0.038,0.045,7
?,0.345,0.27,?,?,?,?,?,?
I,0.33,?,?,0.1715,?,0.035,0.06,?
?,0.59,0.47,?,1.1235,0.4205,?,0.36,?
?,0.595,?,0.155,1.0605,0.5135,?,0.3,12
F,0.575,0.46,0.185,?,0.4485,0.217,0.345,?
M,?,?,?,1.2415,?,0.2775,0.34,15
M,0.56,?,?,1.011,0.3835,0.2065,0.37,15
M,0.56,?,0.185,1.07,0.3805,?,0.41,19
?,?,0.46,0.16,0.8975,0.341,?,0.345,10
?,0.635,0.505,0.17,1.415,?,0.297,?,15
F,0.59,?,0.16,1.1015,0.4775,0.2555,0.295,13
?,0.54,0.475,0.155,0.928,?,0.194,?,11
?,0.57,?,0.125,0.865,?,0.1725,0.27,12
?,?,0.42,0.165,?,?,?,?,?
I,?,0.195,0.06,0.095,?,0.0245,0.026,?
M,?,0.2,0.08,0.1205,0.0465,?,0.04,6
F,0.46,0.38,?,0.639,0.3,0.1525,0.16,?
?,?,0.45,0.15,0.895,0.3615,?,0.235,?
M,0.35,?,0.11,?,?,0.0635,0.0905,?
M,0.47,0.39,0.15,0.6355,?,?,0.255,9
F,?,?,0.125,?,?,0.1,?,13
?,0.64,?,0.215,1.779,0.4535,0.2855,0.55,?
?,0.59,0.5,?,?,0.412,?,?,16
?,?,?,0.205,1.219,?,?,?,?
M,0.63,0.505,?,?,0.56,0.3335,?,?
?,0.63,0.515,0.155,1.259,?,0.197,?,13
M,0.655,0.54,?,?,0.7425,0.327,0.585,22
F,?,0.53,0.185,1.3485,0.493,?,0.49,12
M,?,0.5,0.24,?,0.532,?,0.69,?
M,?,0.525,?,1.484,?,?,0.43,20
F,0.515,0.425,?,0.712,0.2665,?,?,11
F,?,?,0.185,?,0.314,?,0.3,15
I,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,7
F,?,0.355,0.12,?,0.177,?,0.15,9
M,0.485,?,0.14,?,0.2285,0.127,0.225,14
M,0.515,?,0.175,?,0.325,0.158,0.31,?
F,0.535,?,?,0.879,0.295,?,0.285,10
M,0.53,0.435,?,0.699,0.288,?,?,10
?,0.495,0.4,0.155,?,0.242,?,0.205,?
M,0.44,0.355,0.125,0.4775,0.132,?,?,9
?,0.535,?,?,0.8105,?,0.1795,?,10
M,?,0.435,0.18,0.996,?,?,0.325,17
F,?,?,?,1.2765,0.501,?,0.355,12
?,?,?,0.165,1.116,0.428,?,0.315,?
F,0.565,0.455,0.175,1.013,?,?,0.35,19
M,0.6,0.495,0.195,1.0575,0.384,0.19,?,26
I,?,?,0.085,0.128,0.049,0.034,0.04,6
I,0.275,0.205,0.075,0.1105,?,0.0285,0.035,6
?,0.28,?,0.085,?,0.039,0.0295,0.03,4
M,?,0.395,0.14,0.549,0.2215,?,0.15,?
?,0.37,?,0.105,?,0.0905,?,0.075,9
F,0.405,?,0.095,0.3485,0.1455,?,0.1,9
?,0.54,?,?,0.892,0.322,0.174,0.335,?
M,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074,8
M,0.36,?,?,?,0.0885,0.0495,0.0715,?
F,0.47,0.36,0.13,0.472,0.182,0.114,0.15,10
I,?,?,0.06,?,?,?,0.011,?
?,?,0.12,0.03,?,0.007,0.005,0.005,?
M,0.645,0.515,?,1.5415,0.471,?,0.535,13
M,0.55,0.41,0.125,?,?,?,0.195,14
?,?,?,0.145,0.9055,0.3925,?,?,?
?,?,0.485,0.19,?,0.4635,0.3055,?,21
M,?,?,?,?,?,0.2045,0.265,14
?,0.595,?,?,1.3305,?,0.3235,0.345,19
?,0.62,0.47,0.2,1.2255,0.381,?,0.435,?
M,0.63,0.485,0.175,1.3,0.4335,?,0.46,23
I,?,?,0.11,0.4585,?,0.067,0.14,?
F,0.635,?,0.19,1.242,0.576,?,0.39,14
M,0.45,?,0.1,?,0.1465,?,0.12,?
?,?,?,0.155,?,0.315,?,0.32,18
I,0.33,?,0.095,0.172,0.066,0.0255,0.06,6
I,?,0.21,0.06,0.0965,0.0425,0.022,0.03,?
?,0.19,?,0.04,?,?,0.0065,0.015,4
M,0.385,0.31,?,0.2845,?,0.075,0.1,11
I,?,?,?,0.1055,0.039,0.041,0.035,?
M,0.335,0.265,?,?,0.0935,?,?,?
I,0.355,0.275,0.09,0.251,?,0.053,0.08,7
I,?,?,0.1,0.1755,0.073,0.0415,0.065,7
?,0.51,0.4,0.13,0.6435,0.27,0.1665,?,12
?,0.36,?,?,0.241,?,?,?,8
I,0.36,0.28,?,0.2255,0.0885,?,?,?
M,0.5,0.38,0.155,?,0.2135,0.161,?,?
F,?,0.325,0.12,0.3185,0.134,0.0565,0.095,8
?,?,0.22,?,?,0.0475,0.042,0.035,?
I,0.235,0.175,?,?,0.0335,?,0.02,?
?,0.74,?,0.195,1.974,0.598,?,?,?
?,?,0.465,0.19,1.3415,0.5705,0.3175,0.355,?
M,?,0.475,0.19,1.0875,?,0.2655,0.325,14
M,0.59,?,0.185,?,?,0.276,0.425,16
M,0.62,?,0.185,1.325,?,0.325,0.33,?
?,0.565,?,0.195,1.0035,?,0.2505,?,15
?,?,0.455,0.145,1.165,0.581,0.2275,?,14
F,?,?,0.205,1.3475,0.4775,?,?,14
M,0.62,?,?,1.274,?,0.3065,0.32,?
?,0.505,?,?,0.568,0.2325,?,?,?
F,?,?,?,?,?,0.152,?,?
?,?,?,0.14,0.707,?,0.2185,?,?
F,0.525,?,0.16,?,0.2745,0.173,0.275,9
I,0.34,?,0.08,0.2,0.08,?,?,6
?,0.375,?,?,?,0.092,?,0.09,?
M,?,0.48,0.15,?,0.56,0.2455,?,14
F,0.61,0.495,0.185,?,0.536,0.2905,0.245,?
F,0.585,0.45,0.17,0.8685,0.3325,0.1635,?,22
M,?,0.46,0.14,0.9535,0.4465,?,0.245,?
M,0.58,?,0.17,0.93,0.408,0.259,0.22,9
M,?,?,?,?,?,?,?,16
?,0.7,0.58,0.205,2.13,0.7415,0.49,?,20
M,0.675,?,0.185,1.587,0.6935,0.336,0.395,?
F,?,0.525,0.19,1.8085,?,0.3885,0.395,?
?,0.745,0.585,?,2.499,?,?,0.7,17
?,0.685,?,?,1.768,?,0.392,?,16
?,?,0.49,?,1.227,?,?,0.35,18
?,?,0.465,0.15,?,?,0.246,?,12
F,0.65,?,?,1.4225,0.61,?,0.445,?
F,0.6,0.48,?,1.029,?,?,0.295,16
F,?,0.5,0.175,1.186,0.4985,0.3015,0.35,12
M,0.63,?,0.16,1.016,0.4215,?,0.355,19
M,0.58,?,0.145,?,0.4405,0.1655,0.265,11
F,0.58,?,0.12,?,0.479,?,0.265,10
?,0.63,0.49,0.18,?,0.458,0.2765,?,?
?,0.69,?,0.215,1.719,?,0.299,0.47,17
F,0.65,?,?,?,0.6645,0.3455,?,16
F,?,0.565,0.195,1.7605,?,0.3265,?,?
F,?,0.58,0.2,?,0.585,?,0.6,19
F,?,?,0.17,?,0.5095,0.314,?,?
M,0.685,0.52,?,1.343,0.4635,0.292,0.4,?
F,?,0.545,0.195,1.7345,?,0.3695,?,?
M,?,0.49,?,1.1775,?,0.3365,0.285,?
F,?,?,?,?,?,?,?,?
?,0.565,?,?,0.995,0.3895,0.183,?,15
?,0.61,0.495,0.185,1.1085,?,0.3135,0.33,12
?,?,0.47,?,1.1405,0.3755,0.2805,0.385,?
M,?,0.42,?,0.791,0.33,0.189,0.25,10
M,0.485,?,0.135,0.663,0.313,?,0.2,?
?,0.47,?,0.12,?,0.226,0.122,0.195,?
M,0.545,0.425,?,?,?,0.21,0.235,?
F,0.455,?,0.105,0.4925,?,0.1245,0.135,?
?,0.54,0.42,0.155,0.7385,0.3515,?,0.215,12
?,?,0.38,?,0.482,?,0.1225,0.145,10
M,0.49,?,0.125,?,0.239,0.1435,?,?
?,0.465,0.375,?,0.471,?,?,?,9
?,0.415,0.325,0.1,0.3215,0.1535,?,?,10
?,0.475,?,0.125,0.593,?,?,?,?
F,?,0.375,0.125,0.5615,?,0.137,0.18,?
I,0.365,0.295,?,0.25,0.1075,0.0545,0.08,9
?,0.345,?,0.095,0.1995,0.0755,0.0535,?,?
I,?,0.31,?,0.302,?,0.064,?,11
?,0.5,0.395,?,?,0.3165,0.176,0.24,?
M,?,?,0.145,?,?,?,0.185,8
M,?,0.44,0.15,0.6765,0.256,?,0.26,12
M,?,0.455,0.15,?,?,?,0.31,?
F,0.485,0.365,?,0.5885,0.27,?,0.175,?
M,?,?,?,0.7225,?,0.1625,?,9
F,0.435,0.325,0.11,?,0.178,?,0.155,7
?,0.515,?,?,0.6935,?,0.152,?,10
I,0.44,0.345,?,?,0.1655,0.083,?,7
F,?,?,?,0.8425,0.3685,?,0.24,?
M,?,?,0.115,0.479,?,?,?,8
?,?,0.485,?,?,0.39,0.182,?,16
M,0.555,?,0.145,0.915,0.4,0.246,?,?
?,0.57,0.44,0.095,?,0.3395,0.2215,?,8
?,0.59,?,0.165,1.1045,0.4565,0.2425,?,?
?,0.585,?,?,0.945,0.41,?,0.28,?
F,0.58,?,0.12,?,0.4625,0.2385,0.28,11
M,?,?,0.12,0.8565,0.3475,0.1715,?,?
F,0.605,0.495,?,1.2385,0.528,0.2465,?,?
F,0.62,?,0.14,1.0325,0.3605,?,?,15
F,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,?
M,0.63,0.515,0.165,?,0.488,0.349,0.45,20
?,0.63,0.5,0.155,?,?,0.199,0.36,16
?,0.545,?,?,0.625,0.223,0.16,0.235,?
F,0.67,0.54,0.165,?,0.518,0.358,0.505,?
?,?,?,?,0.529,0.2165,?,0.155,?
F,?,0.39,?,0.5785,?,0.123,?,?
I,0.29,0.225,?,?,0.036,0.0235,0.035,8
I,0.26,0.2,?,0.092,?,0.02,0.03,?
?,0.58,0.45,?,1.068,0.425,0.203,?,13
?,?,0.485,?,?,0.3935,?,0.33,18
M,?,?,?,?,0.3995,0.1735,?,?
F,?,?,?,0.943,0.344,?,?,21
?,?,0.45,0.17,?,0.3775,?,0.385,?
F,?,0.45,0.175,0.9555,0.38,0.1665,0.295,18
M,0.6,?,0.155,1.036,?,0.196,0.325,?
M,?,?,?,?,0.342,?,0.32,18
M,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,?
I,0.44,?,0.1,?,?,0.0905,0.12,?
M,0.5,0.41,?,?,0.2815,0.137,?,11
I,?,0.275,0.095,0.217,0.084,0.0435,0.09,?
I,?,0.305,?,?,0.0915,0.055,0.09,?
M,0.39,0.3,?,?,0.143,?,?,9
?,0.5,0.415,0.165,0.6885,?,0.138,0.25,?
I,?,0.275,0.11,?,0.095,0.0525,?,10
?,0.335,?,0.1,0.192,0.0785,0.0585,?,?
F,0.505,?,0.14,0.85,?,0.1625,?,19
I,0.395,0.295,?,?,0.134,?,0.085,10
?,?,0.325,?,0.3635,?,?,?,?
F,?,?,0.19,0.714,?,?,0.275,?
?,0.565,?,?,0.9815,0.329,0.136,?,?
?,0.565,0.455,0.185,0.9265,?,0.1575,0.375,?
?,0.605,0.5,0.175,1.098,0.4765,?,0.375,?
F,?,?,?,?,0.365,0.159,0.26,18
?,0.725,0.565,?,1.891,0.6975,0.4725,0.58,16
?,?,?,?,?,?,?,?,16
F,0.665,?,0.195,1.4385,?,?,?,17
?,?,0.49,?,0.9245,0.405,0.2195,?,?
F,?,?,0.175,1.2915,0.57,?,0.33,14
?,?,?,?,0.8375,0.3485,?,0.24,11
?,0.64,0.54,0.175,1.221,0.51,?,?,15
?,?,0.28,?,0.199,0.0695,0.045,0.08,?
I,0.415,?,0.11,0.2965,?,?,0.0995,10
F,0.525,?,?,0.7085,?,0.1525,?,?
M,0.38,?,?,0.2665,0.115,0.061,0.075,?
F,0.585,0.465,0.17,?,0.3865,0.224,0.265,?
I,0.24,0.185,0.07,?,0.026,?,?,6
I,0.22,0.165,0.055,0.0545,?,0.012,0.02,5
?,?,0.195,0.07,?,0.0255,?,0.025,6
?,?,?,?,0.0235,?,?,0.008,5
?,0.67,0.55,0.19,?,0.5425,?,?,12
M,0.655,?,?,1.388,0.567,?,0.41,?
?,?,?,0.21,?,0.5975,?,0.625,17
?,?,0.555,?,?,?,?,0.465,21
?,0.53,0.44,0.135,?,?,?,?,?
?,0.515,0.405,0.12,0.646,0.2895,0.1405,?,10
I,0.43,?,0.12,0.3575,?,0.0645,?,9
F,0.52,?,0.12,0.627,0.2645,0.1415,?,11
F,0.545,?,?,0.7715,0.272,0.1455,?,10
?,0.53,0.415,0.175,0.7395,0.261,?,0.2645,17
F,0.465,0.35,?,0.421,?,0.091,0.1345,9
M,0.665,0.54,?,1.347,0.4955,?,?,17
M,?,?,0.225,?,0.637,0.3405,?,21
M,?,?,0.185,?,?,?,0.455,?
?,0.7,?,0.185,1.8075,0.7055,0.3215,?,29
M,0.575,0.4,?,0.9325,0.3605,?,?,17
M,?,0.465,0.125,0.849,?,0.1765,?,15
?,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,?
M,0.63,0.48,0.145,1.0115,0.4235,?,0.305,?
F,?,0.465,?,0.908,?,0.1615,0.315,?
M,0.55,0.45,?,?,?,0.2385,0.29,?
F,0.625,0.515,?,1.2415,?,0.3065,?,15
M,0.54,0.42,0.135,0.8075,0.3485,?,?,11
?,0.57,?,?,1.0595,?,?,?,14
?,0.59,0.455,0.145,?,0.475,?,?,?
M,0.58,0.46,0.13,0.921,0.357,?,0.29,13
F,?,0.51,0.155,?,0.5345,0.2855,?,?
M,0.655,0.53,?,?,?,?,?,15
?,?,0.5,?,1.369,0.5875,?,0.37,17
F,0.625,0.5,0.15,?,?,?,?,15
