@relation dataset

@attribute sex {F, I, M}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29}


@data
?,?,0.465,?,?,0.4015,?,?,13
F,0.625,0.495,?,1.262,?,0.318,?,10
?,?,?,?,?,?,?,0.485,?
M,0.665,?,?,?,?,?,0.48,?
M,?,0.435,?,0.725,0.269,?,?,?
?,?,?,0.13,?,?,?,0.145,8
?,0.47,?,?,?,?,?,0.165,?
?,?,?,?,?,0.2775,0.085,?,10
I,?,0.265,0.095,?,?,0.046,?,?
?,0.55,0.435,?,0.843,0.328,?,0.255,?
?,0.53,0.435,0.16,0.883,?,0.164,?,?
?,0.53,?,0.14,?,0.3105,?,?,?
M,?,0.47,?,1.1735,?,0.2405,0.345,?
?,?,?,0.155,?,?,0.1835,0.235,12
?,?,0.43,0.165,?,0.2935,?,?,?
?,?,?,0.125,?,?,0.1315,?,10
?,?,?,0.135,0.6335,?,?,?,9
F,?,?,0.105,0.3635,0.136,0.098,0.13,?
M,?,?,?,?,0.2375,0.1345,?,9
?,0.465,?,0.105,?,?,?,?,?
I,0.435,0.32,?,?,0.1485,?,0.105,9
?,?,?,0.105,0.393,0.13,?,?,?
F,?,?,?,?,?,?,?,11
F,0.53,?,?,?,?,?,0.18,?
F,?,?,?,?,?,0.102,0.22,?
M,0.44,0.34,0.105,?,?,0.0955,?,?
?,0.56,0.43,0.15,?,?,0.172,?,9
?,0.405,0.305,0.085,?,?,0.0595,0.085,8
?,?,?,?,0.4205,?,0.1035,0.14,?
I,?,0.295,0.085,?,?,0.0575,?,?
F,?,0.425,0.14,0.766,0.304,0.1725,?,?
?,0.37,?,?,0.214,0.09,?,0.07,?
I,?,0.28,?,0.1755,0.081,?,?,?
I,?,?,?,?,?,?,0.03,5
?,?,?,?,?,?,0.0545,?,?
I,?,?,?,?,?,?,0.08,?
?,?,0.535,?,?,0.63,?,0.54,19
?,?,?,0.165,?,?,0.261,0.78,18
?,0.595,?,?,?,0.4835,?,0.41,17
?,?,?,?,?,?,?,?,?
?,?,0.26,?,0.1915,?,?,?,7
I,0.35,0.26,0.095,?,?,0.056,0.068,7
I,0.265,?,0.065,?,?,0.0205,0.028,?
?,?,?,?,?,?,?,0.1355,?
F,?,?,0.08,0.156,?,?,?,?
?,?,?,0.09,?,?,0.0295,?,9
?,?,0.325,?,?,?,?,?,?
?,?,0.285,?,?,0.096,?,0.0925,9
?,0.565,?,?,?,0.341,0.2055,0.2475,10
?,?,0.45,0.145,?,0.295,?,0.2665,?
M,0.65,?,0.19,?,?,0.306,?,?
?,0.56,0.455,0.155,?,0.34,?,?,11
?,0.475,?,?,?,0.2075,?,?,10
F,?,?,0.125,0.549,?,0.1075,?,?
M,?,0.35,0.12,?,0.224,?,?,10
I,?,?,?,0.127,0.052,?,?,?
I,?,?,?,?,0.0105,0.0065,?,?
?,?,?,?,0.03,?,?,?,?
M,?,?,0.145,?,?,?,?,?
?,?,0.5,?,?,?,0.2585,?,?
F,0.635,0.515,0.19,?,0.5065,?,0.45,10
?,0.605,0.485,0.16,1.0565,?,?,?,?
?,?,?,0.135,?,0.387,?,0.31,12
?,?,0.405,0.13,?,?,?,0.21,?
?,?,?,0.19,0.994,?,?,0.34,?
?,?,?,0.215,?,?,?,0.635,?
?,?,?,?,?,?,?,?,13
?,0.575,?,?,1.124,?,0.1785,?,?
?,0.605,0.465,?,?,?,0.2475,0.34,?
F,?,0.485,0.16,?,0.53,0.2575,0.28,?
?,0.61,?,?,?,?,0.297,?,?
?,?,?,?,2.141,?,0.398,?,?
?,?,0.545,?,?,?,0.2895,?,?
?,?,?,?,?,?,0.483,?,?
F,0.725,0.575,?,2.124,?,0.4515,?,?
?,0.68,?,?,?,0.625,?,?,20
?,?,0.56,?,?,?,?,0.76,?
?,0.68,?,0.175,?,?,0.409,0.62,?
M,0.695,?,0.215,1.9565,?,?,?,?
?,0.53,0.395,?,?,0.308,?,?,?
M,?,?,?,?,0.486,?,?,?
?,0.52,0.405,?,0.776,0.32,?,0.22,8
I,?,?,0.04,?,0.0185,0.018,0.015,5
?,0.36,?,?,?,?,0.037,0.075,7
?,?,?,0.06,0.125,0.06,?,?,?
?,?,?,0.085,?,0.053,0.0475,?,8
?,?,?,0.045,0.0465,0.025,?,?,4
?,0.58,?,?,?,?,?,0.35,?
M,0.57,0.48,0.18,?,0.399,?,?,14
?,?,?,?,?,0.515,?,?,?
?,0.56,0.45,?,?,?,0.268,?,?
?,0.62,?,?,?,?,0.214,0.325,?
?,?,?,?,?,?,?,?,12
?,0.62,0.49,0.19,?,0.5455,?,0.355,?
?,?,0.48,0.15,?,?,?,0.285,12
?,0.63,?,?,?,0.54,?,?,?
F,0.63,?,?,?,?,?,?,?
?,?,?,?,?,0.365,?,0.29,9
M,?,?,?,1.1595,?,?,?,?
?,0.61,?,0.17,1.0225,0.419,0.2405,?,12
?,?,?,?,?,?,?,0.36,?
I,?,0.275,?,0.22,?,?,0.15,?
?,?,?,0.14,?,?,?,?,10
?,?,0.405,?,0.772,?,?,?,?
?,0.505,0.41,?,?,?,0.145,0.21,11
?,?,0.5,0.185,1.3035,?,?,0.465,16
?,?,0.45,?,?,0.432,?,0.26,15
?,0.585,?,0.185,0.922,0.3635,0.213,0.285,?
?,0.45,0.345,0.12,0.4165,?,?,0.135,?
M,?,?,0.165,0.825,?,0.205,?,?
?,?,?,0.145,?,0.234,0.1465,?,?
?,?,?,0.17,0.8155,?,?,0.275,?
?,0.42,?,?,?,0.171,?,0.12,8
F,?,0.34,0.14,0.482,?,0.1085,0.16,9
?,?,?,?,?,?,0.067,?,9
?,0.435,?,0.11,?,?,?,?,?
F,?,?,0.17,0.8325,0.2755,?,?,?
I,0.37,0.28,?,0.2655,0.122,?,?,?
F,0.49,0.365,?,?,0.1995,?,?,?
?,?,?,0.09,0.181,0.0755,?,0.06,?
F,0.415,?,0.105,?,?,?,0.12,12
?,?,0.405,0.14,0.6155,0.241,?,?,?
?,?,?,?,?,?,?,?,?
?,0.55,?,?,?,0.244,?,?,?
?,0.45,?,?,?,0.174,?,0.135,?
I,?,0.3,0.12,0.324,0.1265,?,?,?
M,?,?,?,0.501,0.1665,?,0.165,?
F,0.415,?,0.13,?,?,?,?,?
?,?,?,?,0.455,?,?,?,9
?,0.47,?,0.145,0.5175,0.187,?,0.18,?
?,?,?,?,0.5755,?,?,?,?
F,0.445,?,0.15,?,?,?,?,11
?,0.425,?,0.105,?,?,?,?,10
?,?,?,?,?,?,?,0.155,?
F,?,0.29,?,0.3055,0.121,0.082,0.09,?
I,?,?,0.085,0.205,?,?,0.07,?
F,?,0.465,?,?,0.404,?,0.35,?
?,?,?,?,?,?,?,0.245,15
?,0.555,?,0.135,?,0.336,0.1625,0.275,?
M,?,0.44,0.175,?,?,?,?,14
?,?,?,?,1.4455,0.496,?,0.435,22
I,?,?,?,0.1155,0.0485,0.029,0.035,?
I,0.44,0.35,0.135,?,?,?,?,?
?,0.295,?,?,?,?,0.032,?,9
I,0.075,?,?,0.002,0.001,5.0E-4,0.0015,1
I,0.13,0.1,0.03,0.013,?,?,0.004,3
?,?,?,0.03,?,?,?,?,3
?,?,0.12,?,?,?,?,?,?
M,0.565,0.425,?,?,?,0.2185,?,?
?,0.27,0.2,?,?,0.034,?,?,?
?,?,0.175,0.065,0.0645,0.026,0.0105,?,?
I,0.3,?,0.08,0.1275,?,0.0265,?,8
?,0.33,0.255,?,0.1655,0.063,0.039,?,?
?,0.35,0.26,?,?,0.0705,0.0345,?,10
?,?,?,0.08,0.1585,?,0.0325,0.05,13
?,0.36,?,?,?,0.0745,?,0.07,?
?,0.305,?,?,?,?,0.038,0.045,7
?,?,0.27,?,?,?,?,?,?
I,?,?,?,0.1715,?,0.035,0.06,?
?,?,0.47,?,1.1235,0.4205,?,0.36,?
?,?,?,0.155,?,0.5135,?,?,12
F,0.575,0.46,0.185,?,0.4485,0.217,0.345,?
?,?,?,?,1.2415,?,?,0.34,15
M,?,?,?,1.011,?,0.2065,0.37,?
M,0.56,?,0.185,?,0.3805,?,?,19
?,?,?,0.16,?,?,?,?,10
?,?,?,?,?,?,0.297,?,15
F,0.59,?,?,?,0.4775,0.2555,0.295,13
?,?,?,0.155,0.928,?,?,?,11
?,0.57,?,?,?,?,0.1725,?,?
?,?,?,?,?,?,?,?,?
I,?,0.195,0.06,0.095,?,0.0245,?,?
?,?,0.2,0.08,0.1205,0.0465,?,0.04,6
F,0.46,0.38,?,?,?,?,0.16,?
?,?,0.45,0.15,?,0.3615,?,?,?
M,0.35,?,0.11,?,?,0.0635,0.0905,?
?,?,0.39,0.15,?,?,?,0.255,?
F,?,?,0.125,?,?,0.1,?,13
?,0.64,?,0.215,1.779,0.4535,0.2855,0.55,?
?,0.59,0.5,?,?,?,?,?,?
?,?,?,?,1.219,?,?,?,?
?,0.63,?,?,?,0.56,0.3335,?,?
?,0.63,0.515,0.155,1.259,?,?,?,?
M,0.655,?,?,?,?,0.327,0.585,22
F,?,?,0.185,1.3485,?,?,0.49,12
M,?,0.5,0.24,?,0.532,?,0.69,?
M,?,0.525,?,1.484,?,?,?,?
F,0.515,0.425,?,?,?,?,?,11
F,?,?,?,?,?,?,0.3,15
I,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,?
F,?,0.355,0.12,?,0.177,?,0.15,?
M,0.485,?,0.14,?,0.2285,0.127,?,?
?,0.515,?,0.175,?,0.325,?,0.31,?
?,0.535,?,?,0.879,0.295,?,?,?
M,?,?,?,0.699,0.288,?,?,10
?,0.495,?,0.155,?,?,?,0.205,?
?,0.44,0.355,0.125,?,0.132,?,?,?
?,0.535,?,?,0.8105,?,0.1795,?,10
M,?,?,?,0.996,?,?,0.325,17
F,?,?,?,1.2765,0.501,?,?,12
?,?,?,0.165,?,?,?,0.315,?
F,0.565,?,0.175,1.013,?,?,0.35,19
M,0.6,0.495,0.195,1.0575,0.384,?,?,26
?,?,?,0.085,0.128,0.049,0.034,0.04,6
?,?,0.205,0.075,?,?,0.0285,0.035,6
?,?,?,0.085,?,0.039,?,?,4
?,?,?,0.14,0.549,?,?,0.15,?
?,?,?,0.105,?,0.0905,?,0.075,9
F,0.405,?,0.095,?,0.1455,?,?,?
?,?,?,?,?,0.322,?,?,?
M,0.37,?,0.1,0.252,0.1065,0.0595,0.074,8
M,0.36,?,?,?,0.0885,?,?,?
F,?,0.36,0.13,0.472,0.182,0.114,0.15,10
I,?,?,0.06,?,?,?,0.011,?
?,?,0.12,?,?,0.007,0.005,0.005,?
M,0.645,0.515,?,1.5415,?,?,0.535,?
M,0.55,0.41,0.125,?,?,?,?,14
?,?,?,?,0.9055,0.3925,?,?,?
?,?,0.485,0.19,?,0.4635,?,?,21
?,?,?,?,?,?,?,0.265,14
?,0.595,?,?,?,?,0.3235,0.345,19
?,?,0.47,0.2,?,?,?,?,?
M,0.63,?,?,1.3,0.4335,?,0.46,23
I,?,?,0.11,0.4585,?,?,?,?
F,0.635,?,?,1.242,?,?,0.39,14
?,?,?,0.1,?,0.1465,?,0.12,?
?,?,?,0.155,?,0.315,?,?,18
I,0.33,?,0.095,0.172,?,0.0255,?,?
?,?,?,0.06,0.0965,0.0425,0.022,0.03,?
?,0.19,?,0.04,?,?,0.0065,0.015,4
M,0.385,0.31,?,0.2845,?,?,0.1,?
?,?,?,?,?,0.039,0.041,0.035,?
M,0.335,0.265,?,?,0.0935,?,?,?
?,?,0.275,?,?,?,0.053,?,7
I,?,?,0.1,0.1755,?,0.0415,0.065,7
?,0.51,0.4,?,?,?,0.1665,?,12
?,0.36,?,?,?,?,?,?,8
I,0.36,0.28,?,0.2255,?,?,?,?
M,?,0.38,0.155,?,?,?,?,?
?,?,0.325,0.12,0.3185,?,0.0565,?,8
?,?,?,?,?,0.0475,?,0.035,?
?,?,0.175,?,?,?,?,0.02,?
?,?,?,0.195,1.974,0.598,?,?,?
?,?,?,0.19,?,0.5705,?,?,?
M,?,0.475,0.19,1.0875,?,0.2655,0.325,14
M,0.59,?,?,?,?,?,0.425,16
M,0.62,?,0.185,?,?,0.325,0.33,?
?,0.565,?,0.195,1.0035,?,0.2505,?,15
?,?,?,?,1.165,?,0.2275,?,14
?,?,?,0.205,1.3475,?,?,?,14
M,0.62,?,?,?,?,0.3065,0.32,?
?,?,?,?,0.568,?,?,?,?
?,?,?,?,?,?,0.152,?,?
?,?,?,0.14,0.707,?,0.2185,?,?
F,0.525,?,0.16,?,?,?,?,9
I,0.34,?,?,0.2,0.08,?,?,?
?,0.375,?,?,?,?,?,?,?
?,?,?,?,?,?,0.2455,?,14
F,0.61,?,0.185,?,0.536,0.2905,?,?
F,0.585,?,0.17,0.8685,0.3325,0.1635,?,22
M,?,0.46,?,0.9535,0.4465,?,0.245,?
M,?,?,0.17,0.93,0.408,0.259,0.22,?
?,?,?,?,?,?,?,?,?
?,0.7,0.58,0.205,?,?,0.49,?,20
?,0.675,?,?,1.587,0.6935,0.336,0.395,?
?,?,0.525,?,1.8085,?,?,0.395,?
?,?,0.585,?,2.499,?,?,0.7,17
?,?,?,?,?,?,0.392,?,?
?,?,0.49,?,1.227,?,?,?,18
?,?,?,0.15,?,?,0.246,?,?
F,?,?,?,1.4225,?,?,0.445,?
F,0.6,0.48,?,1.029,?,?,0.295,16
F,?,0.5,?,?,0.4985,?,0.35,12
M,0.63,?,0.16,?,?,?,?,19
M,0.58,?,0.145,?,0.4405,?,0.265,11
?,0.58,?,0.12,?,?,?,0.265,10
?,0.63,0.49,0.18,?,?,0.2765,?,?
?,?,?,?,?,?,0.299,0.47,17
?,?,?,?,?,?,0.3455,?,16
?,?,0.565,?,?,?,0.3265,?,?
F,?,?,0.2,?,0.585,?,?,19
?,?,?,0.17,?,0.5095,?,?,?
?,0.685,0.52,?,1.343,0.4635,?,0.4,?
F,?,?,0.195,?,?,0.3695,?,?
M,?,0.49,?,1.1775,?,0.3365,0.285,?
F,?,?,?,?,?,?,?,?
?,?,?,?,0.995,0.3895,0.183,?,15
?,0.61,0.495,0.185,?,?,0.3135,0.33,?
?,?,0.47,?,1.1405,0.3755,0.2805,0.385,?
?,?,0.42,?,0.791,0.33,?,0.25,?
?,0.485,?,0.135,0.663,0.313,?,?,?
?,?,?,?,?,?,0.122,?,?
M,0.545,0.425,?,?,?,0.21,0.235,?
F,0.455,?,0.105,0.4925,?,0.1245,?,?
?,0.54,?,?,0.7385,0.3515,?,0.215,12
?,?,0.38,?,0.482,?,0.1225,0.145,10
?,0.49,?,0.125,?,0.239,0.1435,?,?
?,0.465,0.375,?,0.471,?,?,?,9
?,0.415,?,0.1,?,?,?,?,?
?,0.475,?,?,?,?,?,?,?
?,?,0.375,?,0.5615,?,0.137,0.18,?
I,0.365,0.295,?,?,0.1075,0.0545,?,9
?,?,?,0.095,0.1995,0.0755,?,?,?
I,?,0.31,?,0.302,?,0.064,?,11
?,?,0.395,?,?,?,0.176,0.24,?
?,?,?,0.145,?,?,?,?,?
M,?,0.44,?,?,?,?,0.26,?
M,?,?,0.15,?,?,?,?,?
?,?,?,?,0.5885,0.27,?,0.175,?
M,?,?,?,0.7225,?,0.1625,?,?
F,?,?,0.11,?,?,?,0.155,7
?,?,?,?,?,?,0.152,?,?
I,0.44,0.345,?,?,?,0.083,?,7
?,?,?,?,0.8425,0.3685,?,?,?
?,?,?,?,0.479,?,?,?,8
?,?,0.485,?,?,0.39,?,?,16
M,?,?,0.145,?,?,?,?,?
?,0.57,0.44,0.095,?,0.3395,?,?,8
?,0.59,?,0.165,?,0.4565,0.2425,?,?
?,?,?,?,0.945,0.41,?,0.28,?
F,?,?,0.12,?,0.4625,?,?,11
M,?,?,0.12,0.8565,?,0.1715,?,?
F,?,0.495,?,?,0.528,?,?,?
?,?,?,0.14,1.0325,0.3605,?,?,15
F,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,?
?,?,?,0.165,?,0.488,?,?,?
?,?,0.5,0.155,?,?,?,?,16
?,0.545,?,?,0.625,?,0.16,0.235,?
?,0.67,0.54,0.165,?,?,0.358,0.505,?
?,?,?,?,0.529,?,?,?,?
F,?,?,?,?,?,0.123,?,?
I,0.29,?,?,?,0.036,0.0235,0.035,8
?,0.26,0.2,?,0.092,?,0.02,0.03,?
?,0.58,?,?,1.068,0.425,0.203,?,13
?,?,0.485,?,?,?,?,0.33,18
M,?,?,?,?,0.3995,?,?,?
?,?,?,?,0.943,?,?,?,21
?,?,0.45,0.17,?,0.3775,?,0.385,?
F,?,?,?,0.9555,?,?,?,18
M,0.6,?,0.155,?,?,0.196,0.325,?
?,?,?,?,?,0.342,?,0.32,?
M,0.545,0.42,0.14,0.7505,?,0.13,0.255,?
?,0.44,?,?,?,?,0.0905,?,?
M,?,0.41,?,?,?,?,?,11
I,?,0.275,0.095,?,?,0.0435,?,?
I,?,0.305,?,?,0.0915,?,0.09,?
M,?,?,?,?,?,?,?,9
?,?,0.415,0.165,0.6885,?,0.138,0.25,?
I,?,?,0.11,?,0.095,0.0525,?,10
?,0.335,?,0.1,0.192,?,0.0585,?,?
F,0.505,?,?,0.85,?,0.1625,?,19
I,0.395,?,?,?,0.134,?,0.085,10
?,?,0.325,?,0.3635,?,?,?,?
?,?,?,?,?,?,?,?,?
?,?,?,?,?,0.329,0.136,?,?
?,?,?,0.185,0.9265,?,?,?,?
?,?,0.5,0.175,1.098,0.4765,?,0.375,?
F,?,?,?,?,0.365,0.159,0.26,18
?,0.725,0.565,?,1.891,?,0.4725,0.58,?
?,?,?,?,?,?,?,?,16
F,0.665,?,0.195,?,?,?,?,?
?,?,?,?,?,?,0.2195,?,?
?,?,?,0.175,1.2915,0.57,?,?,14
?,?,?,?,?,?,?,0.24,?
?,0.64,?,?,1.221,0.51,?,?,?
?,?,0.28,?,0.199,?,?,?,?
I,?,?,0.11,?,?,?,0.0995,10
F,0.525,?,?,0.7085,?,0.1525,?,?
?,?,?,?,?,?,0.061,?,?
F,0.585,?,0.17,?,?,0.224,?,?
?,0.24,?,0.07,?,0.026,?,?,?
I,0.22,0.165,0.055,?,?,?,0.02,?
?,?,0.195,0.07,?,0.0255,?,0.025,?
?,?,?,?,?,?,?,0.008,5
?,0.67,0.55,?,?,0.5425,?,?,12
M,?,?,?,1.388,0.567,?,0.41,?
?,?,?,0.21,?,?,?,0.625,17
?,?,?,?,?,?,?,0.465,21
?,?,?,0.135,?,?,?,?,?
?,?,0.405,0.12,0.646,?,0.1405,?,?
I,0.43,?,?,0.3575,?,0.0645,?,9
F,0.52,?,0.12,0.627,0.2645,0.1415,?,?
?,0.545,?,?,0.7715,0.272,0.1455,?,10
?,0.53,0.415,0.175,?,0.261,?,?,17
F,0.465,0.35,?,0.421,?,0.091,?,9
?,0.665,0.54,?,1.347,0.4955,?,?,17
M,?,?,0.225,?,0.637,?,?,21
?,?,?,?,?,?,?,?,?
?,?,?,0.185,1.8075,0.7055,?,?,29
M,0.575,?,?,0.9325,0.3605,?,?,17
M,?,0.465,?,0.849,?,?,?,?
?,?,0.46,0.15,?,0.429,?,0.26,?
M,?,?,0.145,1.0115,?,?,0.305,?
?,?,0.465,?,0.908,?,?,0.315,?
M,0.55,?,?,?,?,0.2385,0.29,?
F,0.625,0.515,?,?,?,0.3065,?,15
?,0.54,0.42,0.135,0.8075,0.3485,?,?,11
?,0.57,?,?,?,?,?,?,14
?,?,?,0.145,?,0.475,?,?,?
M,0.58,?,0.13,?,0.357,?,?,13
F,?,0.51,0.155,?,?,0.2855,?,?
M,0.655,0.53,?,?,?,?,?,?
?,?,0.5,?,1.369,0.5875,?,0.37,17
F,0.625,0.5,0.15,?,?,?,?,?
F,?,0.52,?,1.248,0.4245,0.2595,?,?
?,0.605,?,0.165,?,0.435,?,0.3,19
?,?,0.525,?,?,?,0.2315,?,11
?,?,?,?,?,0.3275,0.202,?,10
F,?,?,?,0.854,0.3665,?,?,?
?,?,?,?,1.1835,?,0.27,?,23
?,?,0.47,?,?,0.378,0.2145,?,?
?,?,?,?,?,?,?,?,13
F,?,0.485,?,1.1745,?,?,?,17
M,0.6,?,?,1.105,?,?,?,?
M,0.56,0.46,0.235,?,?,0.157,?,?
?,0.585,0.455,?,1.055,?,?,0.365,?
M,?,0.435,?,0.889,?,?,0.25,11
I,?,?,?,0.8735,0.3005,?,0.275,?
?,0.68,0.53,0.185,?,?,?,?,10
?,?,0.35,0.14,0.5185,?,?,?,?
?,?,?,0.145,?,?,?,?,?
?,?,0.22,?,?,?,?,?,6
?,0.275,?,?,?,?,?,?,?
M,0.27,?,0.08,?,0.0385,?,?,?
M,0.4,0.29,?,0.2795,?,0.0575,0.075,?
M,0.28,?,?,0.0915,0.033,?,?,5
M,0.325,0.23,?,?,?,0.034,0.045,?
F,?,?,?,0.203,?,0.059,0.055,6
?,0.21,?,?,?,?,?,?,?
?,?,0.27,?,0.1885,?,0.0385,0.055,?
I,?,0.26,0.115,0.218,?,0.0445,?,?
M,?,?,?,?,?,?,?,?
?,?,0.16,0.06,0.0545,?,0.0095,?,4
?,0.175,0.125,?,0.024,?,?,0.005,?
M,?,0.11,?,?,?,0.003,0.005,?
F,?,?,0.155,?,?,0.159,0.235,?
F,0.57,?,0.16,0.9715,?,?,0.26,12
?,?,?,?,?,?,0.059,0.085,?
?,?,?,0.185,0.752,0.299,?,?,?
F,?,?,?,?,?,?,?,13
?,?,?,0.12,0.4705,?,?,0.155,12
F,?,?,0.11,?,0.1695,0.086,?,?
?,?,0.37,0.14,0.4985,0.2095,0.1225,0.145,?
?,?,0.38,?,?,0.1895,?,?,?
?,0.52,?,?,?,?,?,?,?
M,?,?,0.075,?,?,?,?,?
?,0.275,?,?,?,0.0335,?,0.0325,?
?,?,0.29,0.115,0.2705,?,?,?,?
?,?,0.375,?,0.604,?,?,?,?
F,0.44,?,?,?,0.1585,0.0925,?,?
M,0.42,?,?,0.2885,?,?,0.1135,?
?,0.445,0.35,?,0.3615,?,?,0.117,8
?,?,?,?,?,?,?,?,?
M,0.32,?,?,0.1555,0.0585,0.038,?,?
?,0.255,0.195,?,?,0.0315,0.018,0.027,8
M,?,?,?,?,?,0.0055,0.0155,7
F,?,?,0.16,0.795,?,0.1555,?,?
I,?,?,0.18,?,0.3695,?,?,11
?,?,?,?,?,?,0.203,?,?
I,?,0.49,?,?,?,?,0.345,?
I,0.56,0.44,0.165,0.8,0.335,0.1735,?,?
I,?,?,?,?,0.2075,0.131,0.155,13
I,0.485,0.39,0.125,?,?,?,?,?
?,0.5,?,?,?,0.2605,0.1665,0.16,?
I,?,?,0.15,0.795,?,?,?,14
?,0.66,?,0.165,?,?,?,?,12
F,0.66,?,?,?,?,?,0.44,?
I,0.52,0.4,0.145,?,?,0.1055,?,13
