@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
?,1.36,?,0.5,0.72,1.22,?,?,?,?
?,?,?,?,0.86,?,?,2.86,?,?
?,?,?,?,0.14,?,?,?,?,2.42
?,1.24,0.15,?,1.38,?,3.17,?,?,?
?,?,?,0.41,?,?,?,2.74,?,?
0.67,?,?,0.24,?,?,?,?,?,?
1.02,?,?,?,?,?,?,2.86,2.05,2.66
0.64,1.64,?,?,?,?,3.18,?,1.98,?
1.7,?,0.61,?,0.7,1.46,?,?,1.82,?
0.38,1.08,0.77,0.34,?,?,?,?,?,3.22
?,?,?,?,?,1.86,?,2.86,?,?
?,?,0.26,?,0.56,1.68,?,2.9,?,2.72
0.61,?,?,0.65,?,?,3.19,?,?,?
1.02,?,0.3,?,1.1,1.9,?,?,?,?
?,?,?,0.48,0.96,?,?,?,1.76,?
?,?,?,0.47,2.54,?,3.18,?,1.89,3.02
1.02,0.64,1.12,?,?,1.82,3.18,?,1.5,2.56
?,?,?,0.58,?,1.7,3.17,?,1.66,?
?,1.68,?,?,?,?,?,2.94,?,3.12
0.8,1.16,?,0.54,1.06,?,3.19,?,1.44,2.48
?,1.48,?,0.39,0.7,1.7,?,2.82,?,?
?,?,?,?,?,?,3.2,2.79,?,2.38
0.83,?,1.23,?,?,2.54,?,2.81,?,?
?,?,?,?,1.46,?,3.2,?,1.28,?
?,0.96,?,?,?,?,3.18,3.03,1.02,2.78
?,?,?,0.45,0.32,1.1,3.18,?,?,2.96
?,1.6,?,?,?,?,3.18,3.1,?,3.04
1.41,?,0.68,0.37,?,?,?,2.9,?,3.01
1.47,0.72,?,?,?,1.9,?,?,1.63,?
?,1.28,2.32,0.43,?,?,3.18,2.79,?,?
?,?,?,0.5,0.8,1.52,?,?,1.28,2.94
?,?,1.92,?,?,?,3.18,2.8,?,?
0.54,?,0.72,0.48,?,?,?,?,1.5,?
?,?,?,?,?,1.5,3.18,2.82,?,?
0.83,?,?,0.96,?,1.86,3.2,?,?,?
0.74,?,?,0.47,1.22,1.88,3.17,2.81,?,?
?,?,2.48,?,?,1.78,3.18,2.83,1.41,3.46
?,?,?,0.56,?,2.0,?,?,1.63,?
?,2.96,?,?,?,1.96,3.19,2.69,1.38,?
1.28,?,1.04,?,0.7,1.3,3.18,2.81,1.86,?
?,?,2.53,?,?,2.22,?,?,1.63,?
?,1.08,?,?,?,1.06,3.17,2.78,?,?
0.7,?,0.19,?,0.78,?,3.17,2.7,?,2.98
?,?,?,?,0.54,?,3.17,?,?,3.42
0.74,?,?,?,?,1.82,3.18,2.83,?,?
?,?,?,1.65,0.32,0.86,?,2.62,?,?
1.25,?,?,?,0.66,?,?,2.88,?,?
1.92,0.28,?,0.5,0.88,1.96,?,2.96,?,?
?,1.84,?,0.34,?,?,?,?,?,3.34
?,?,?,?,?,?,?,?,1.41,?
0.64,1.08,?,0.39,?,?,?,?,?,3.12
?,?,0.14,1.68,?,?,3.18,?,1.22,2.42
0.67,?,?,0.54,?,?,?,2.86,1.57,?
1.38,?,0.72,0.53,?,?,?,?,1.79,3.26
0.56,?,0.13,?,?,0.9,?,2.91,?,?
1.1,2.04,2.45,0.54,1.44,?,?,?,?,2.42
?,?,2.27,?,1.42,?,3.2,2.79,1.47,?
?,2.0,?,0.64,1.82,2.6,?,?,1.5,?
?,?,?,?,?,?,?,?,1.22,?
?,1.44,2.34,0.55,?,2.14,3.19,2.79,?,2.82
?,0.56,?,?,?,?,3.18,2.91,1.41,?
1.02,?,?,0.53,?,?,?,?,?,2.78
0.67,?,0.21,0.47,2.16,?,3.17,?,3.04,?
?,0.96,?,?,0.78,2.1,?,?,1.79,?
0.64,1.12,?,?,?,1.12,3.18,?,1.76,?
?,?,?,?,0.96,?,3.19,?,1.41,2.42
?,?,0.16,?,?,?,3.18,?,1.79,2.86
?,?,0.64,0.39,?,1.18,3.17,2.9,?,3.46
0.86,?,?,?,?,?,3.2,?,?,2.46
?,?,?,0.53,?,?,?,2.94,?,?
?,?,0.38,?,0.8,?,?,2.74,1.15,3.42
?,?,?,?,1.5,1.62,3.17,2.8,?,?
?,?,?,?,?,?,?,2.83,?,?
?,?,1.25,?,?,?,?,?,2.46,?
0.9,?,?,0.34,0.7,?,?,?,?,?
?,1.84,?,0.66,1.04,?,3.18,?,?,2.54
0.35,?,1.41,0.49,1.1,?,3.18,?,1.28,?
0.83,?,?,?,?,?,?,?,1.25,2.34
1.15,?,0.18,0.61,?,?,3.18,3.01,?,2.34
?,?,1.25,0.51,?,2.04,?,?,?,?
?,?,0.78,?,1.12,?,?,2.78,?,?
?,1.2,1.17,?,?,1.38,?,?,?,?
?,?,?,?,?,?,3.18,2.7,?,?
?,1.96,?,?,?,?,3.18,?,?,?
0.77,?,0.26,0.66,1.42,?,?,?,1.6,?
0.93,2.68,1.3,0.42,?,2.22,3.19,?,1.31,?
?,?,0.75,?,0.88,?,?,2.86,?,?
?,?,1.38,0.59,?,2.0,?,2.72,1.47,2.74
0.64,?,?,?,0.78,1.58,3.18,?,?,?
?,1.44,0.42,0.33,0.74,?,?,?,?,2.98
1.06,?,1.02,0.66,0.72,?,?,2.81,1.41,?
?,?,?,?,?,?,?,?,?,3.34
?,1.2,0.45,?,?,1.66,?,?,1.57,2.78
?,0.88,1.52,0.46,?,?,?,?,0.99,?
?,1.68,?,?,?,2.78,?,?,?,?
?,?,?,0.55,1.46,?,3.18,2.74,1.89,?
0.38,1.28,?,0.62,?,?,?,?,?,2.5
0.51,?,?,0.3,?,1.86,?,2.69,?,3.34
0.8,?,?,?,?,?,?,?,?,?
?,?,1.62,0.61,0.78,1.94,3.19,3.02,?,2.54
?,?,1.66,?,1.58,?,?,?,1.28,?
0.96,1.4,?,?,0.86,1.98,?,?,?,3.06
?,?,?,?,?,?,?,3.01,?,?
?,1.28,0.26,0.3,1.14,1.96,?,2.93,1.73,?
0.8,1.12,0.19,0.46,?,?,?,2.82,?,2.96
0.86,1.96,?,?,?,?,?,2.7,?,3.1
0.61,?,?,?,0.22,?,3.18,?,?,2.62
0.9,1.4,?,?,1.04,1.88,?,3.06,2.21,3.02
?,?,?,0.38,0.88,?,?,2.93,?,?
1.09,?,?,?,?,?,3.18,?,1.38,?
0.8,1.24,?,?,?,?,?,3.12,?,?
0.86,1.28,1.01,?,?,?,?,2.86,1.92,?
?,?,?,0.51,1.34,2.46,?,?,?,?
?,?,1.01,?,?,?,?,?,?,?
0.74,?,0.18,?,?,?,3.18,?,?,?
?,1.6,?,?,?,1.22,3.18,?,1.44,?
?,1.56,?,0.57,?,2.02,3.18,2.66,?,?
?,?,0.22,?,0.34,1.94,3.18,?,?,2.62
1.02,1.16,1.22,?,?,?,3.18,2.8,?,?
?,1.64,?,?,?,?,3.18,3.06,?,2.86
?,1.12,0.7,?,0.5,?,?,2.77,?,3.44
1.18,?,?,?,?,2.18,3.19,?,1.41,?
1.06,?,1.02,0.27,?,?,3.18,?,?,?
0.58,1.12,1.57,?,?,?,3.18,2.77,?,?
?,1.08,?,?,0.34,?,3.17,2.58,2.21,3.36
0.9,?,?,?,?,?,?,2.79,?,?
0.7,?,?,0.47,0.54,1.58,?,2.82,1.76,2.98
?,?,?,?,?,?,?,?,0.93,2.88
?,1.64,?,?,?,?,3.18,?,?,?
?,0.8,?,0.5,?,1.5,3.19,?,1.47,?
?,?,0.83,0.46,?,?,3.18,?,?,?
0.67,?,2.82,?,?,?,?,?,?,?
?,1.28,?,0.46,?,1.46,?,2.97,1.73,2.86
?,1.16,0.26,?,1.42,?,?,?,2.18,?
1.9,0.4,?,0.48,?,1.06,3.18,2.98,?,?
?,1.96,?,0.65,0.4,0.98,?,?,1.22,2.78
?,?,0.22,?,0.74,?,?,?,1.6,3.28
0.96,1.08,?,?,?,?,3.18,2.86,1.57,?
?,1.88,0.26,?,1.06,2.1,?,2.86,?,2.62
?,?,0.78,0.41,1.1,?,?,?,1.38,?
?,?,?,0.41,?,1.46,?,?,1.73,?
?,?,0.22,0.47,?,2.12,?,2.89,?,2.98
0.77,1.24,0.21,?,0.88,1.42,3.18,?,?,2.88
?,?,?,0.53,?,0.94,?,3.29,2.18,?
0.8,?,1.25,?,?,2.62,?,?,?,2.7
1.28,?,1.42,?,?,?,?,?,1.6,2.48
?,?,?,?,?,1.16,3.18,2.69,1.22,3.3
1.06,1.04,?,?,1.78,?,?,?,2.18,?
?,?,?,?,?,?,3.18,2.85,1.98,2.64
0.58,?,?,0.47,?,?,?,?,1.44,2.72
1.41,?,?,0.56,?,?,?,?,?,?
1.02,?,1.33,0.61,?,2.4,3.19,?,1.63,2.46
?,?,?,?,0.32,?,?,?,?,3.04
?,1.08,2.48,?,0.66,?,3.19,?,1.38,2.32
?,?,?,0.65,1.28,1.7,3.19,2.75,1.76,2.66
1.7,?,?,0.41,0.9,1.7,?,?,1.7,?
?,?,0.22,0.35,1.26,?,3.16,?,?,3.44
?,1.16,?,?,1.18,?,3.18,?,?,2.86
?,?,?,?,?,?,3.17,?,1.41,?
0.7,?,1.41,0.31,?,?,?,2.65,1.31,?
1.28,?,2.06,?,1.58,?,?,?,?,2.5
?,?,?,?,0.64,?,?,3.01,?,?
?,?,0.22,?,?,?,3.18,?,1.7,?
?,?,?,?,1.66,?,?,?,?,?
1.12,?,0.38,0.55,?,?,?,?,1.73,2.96
?,?,2.77,?,0.98,?,3.2,?,?,2.34
?,?,?,?,0.7,1.46,?,2.91,?,?
0.83,0.88,?,0.42,?,?,3.18,?,?,?
0.99,?,?,?,?,0.82,?,?,?,2.78
0.99,?,0.19,0.27,0.54,?,3.18,?,1.73,?
?,?,?,0.5,?,?,?,2.94,?,?
0.77,?,?,0.48,?,1.08,?,?,?,?
?,?,?,0.21,1.1,?,3.17,?,1.02,?
0.54,?,1.31,0.32,1.18,?,?,2.79,?,?
0.93,?,?,0.34,?,2.36,3.19,?,?,?
?,?,?,?,0.7,2.12,?,?,?,?
?,1.32,0.24,0.38,?,1.3,?,?,?,?
?,?,?,?,?,?,?,?,?,?
0.7,?,?,?,?,?,3.19,?,1.7,2.54
0.61,?,0.18,?,0.8,?,3.17,2.77,1.22,?
0.9,?,0.5,0.45,0.64,1.54,?,?,?,?
?,?,?,?,1.9,2.98,?,2.79,1.31,?
?,?,2.05,?,?,2.0,?,2.87,1.38,?
0.77,?,?,0.58,?,?,3.18,?,?,2.88
1.25,1.12,?,?,?,?,3.18,?,?,?
1.15,?,?,?,?,1.54,?,2.8,1.63,?
?,1.32,?,0.47,0.54,1.56,?,2.86,?,?
?,?,?,0.61,?,3.06,?,2.79,?,2.42
1.02,1.96,?,?,?,?,?,?,?,?
0.9,?,?,1.78,?,?,3.18,2.75,?,2.46
?,?,?,?,1.26,1.7,3.18,?,?,?
0.54,?,?,?,?,?,?,?,?,3.3
0.61,?,?,?,?,?,?,?,?,?
?,?,0.22,0.58,1.1,?,?,3.14,?,?
?,?,?,?,?,?,?,?,?,?
0.83,?,0.51,?,?,1.16,?,?,?,3.02
0.48,?,?,?,?,1.62,?,2.7,?,?
0.61,?,0.15,0.38,?,2.12,3.18,?,?,2.14
?,?,?,0.4,1.18,?,3.18,2.82,1.76,2.86
1.41,1.08,?,?,?,?,3.18,?,1.15,?
?,?,?,?,?,2.14,?,?,?,?
?,0.88,?,?,1.18,?,3.18,2.78,1.12,2.7
?,0.48,0.18,?,0.1,?,3.18,2.95,1.15,?
0.7,?,2.77,0.54,0.98,?,3.2,?,1.47,2.34
?,?,1.76,0.54,?,2.38,3.19,?,1.6,?
0.74,?,?,?,?,?,?,2.72,2.69,?
0.74,1.84,?,0.41,0.46,?,?,?,2.5,3.12
?,1.56,0.22,?,?,0.88,3.17,?,2.4,?
?,?,0.98,?,?,1.6,?,?,1.63,?
?,?,0.22,0.46,?,?,?,?,?,2.8
1.5,?,?,2.73,1.12,?,?,?,?,2.46
?,0.64,0.67,0.33,?,1.34,?,?,1.15,?
0.34,1.16,0.18,0.4,1.18,1.86,3.18,?,1.76,?
0.51,?,1.57,?,?,?,?,2.81,1.22,2.66
0.67,?,?,?,?,1.58,3.18,2.94,?,?
?,?,?,0.4,0.48,?,?,?,1.15,?
?,?,2.05,0.71,?,?,?,2.66,?,?
0.61,2.4,?,?,0.16,?,?,?,?,?
?,1.76,?,?,?,?,3.17,?,?,3.28
?,?,?,0.39,?,1.54,?,2.98,1.41,?
0.93,?,0.22,?,?,?,?,2.74,1.57,2.4
?,0.24,?,0.48,0.24,1.12,?,?,1.41,2.72
?,?,1.62,0.72,?,1.78,?,?,1.31,?
?,0.72,1.07,0.53,?,?,?,?,1.79,2.62
?,?,?,0.63,1.18,?,3.19,3.1,?,?
1.58,?,0.29,0.53,0.82,?,3.18,?,?,2.78
0.61,?,?,?,1.42,2.06,3.19,?,?,?
?,?,0.48,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,1.66,?
1.12,1.16,?,0.5,1.44,?,3.2,2.82,?,2.38
1.09,?,1.17,0.59,?,1.94,?,?,1.95,2.72
?,?,0.22,?,0.64,?,3.18,?,?,2.78
?,1.52,1.28,?,?,?,?,2.86,?,2.46
0.8,1.64,?,0.42,?,2.2,3.17,?,?,?
0.58,?,?,0.54,?,?,3.18,3.04,?,?
0.7,1.12,1.92,?,?,?,?,2.66,?,2.46
?,?,?,?,?,2.46,?,2.97,?,2.56
?,?,?,?,0.74,?,?,2.78,1.38,?
?,1.0,?,0.38,?,?,?,?,1.38,?
?,?,?,?,0.8,1.86,3.18,2.82,?,2.42
?,?,0.38,?,?,2.38,?,?,?,?
1.12,?,?,0.48,?,0.82,?,2.63,0.9,2.78
?,?,?,0.46,1.5,?,?,2.83,1.47,?
?,?,?,0.51,0.94,?,3.18,?,1.06,?
?,?,?,0.49,1.14,2.04,3.18,?,1.47,?
0.58,1.84,?,0.59,?,1.58,?,?,1.6,?
0.74,?,1.36,?,1.26,?,3.18,2.83,1.28,2.64
?,?,?,?,0.62,2.08,3.17,2.78,1.66,?
0.51,?,?,?,0.34,0.82,?,?,?,2.88
?,?,0.58,?,2.0,?,3.18,?,?,?
?,?,?,?,?,?,?,?,?,2.8
1.18,1.2,0.99,?,1.3,1.86,?,2.82,?,3.62
0.96,1.32,?,0.42,?,?,3.17,?,?,?
?,1.12,?,0.54,?,?,3.19,?,?,?
?,1.16,?,0.41,?,?,?,?,1.41,3.14
?,?,?,?,?,1.38,?,?,?,2.96
0.77,0.76,?,?,0.46,1.34,3.18,3.26,1.82,2.66
?,1.2,?,?,0.54,0.76,?,?,?,2.94
?,0.84,?,1.11,?,1.4,?,2.73,?,?
?,1.28,0.26,?,?,?,3.18,2.65,1.41,?
?,1.16,?,?,0.56,?,?,2.78,?,2.54
?,0.88,?,0.39,0.72,1.78,?,2.85,?,?
?,?,0.35,?,?,2.18,?,?,?,?
?,1.12,0.22,?,0.58,?,?,2.82,?,?
0.42,1.16,2.22,0.64,?,1.26,?,?,1.25,?
0.74,?,2.27,0.61,?,?,?,?,?,2.56
?,?,?,0.41,?,?,?,?,?,?
1.02,?,?,0.5,?,?,?,?,?,?
0.83,?,?,?,0.78,1.48,?,?,?,?
1.02,1.28,?,?,1.06,?,?,?,?,?
0.7,?,?,0.58,1.82,?,?,3.02,?,?
?,?,?,0.74,0.22,?,3.18,?,?,?
?,?,2.19,?,0.88,?,3.19,2.58,1.41,2.32
0.51,1.76,?,?,?,?,?,?,?,2.74
0.54,?,?,0.37,?,1.5,?,2.89,?,3.04
0.38,1.16,1.65,0.45,1.1,?,?,2.83,?,2.62
?,?,?,?,1.58,?,3.18,?,?,2.5
?,1.8,?,?,?,?,?,?,1.98,2.98
?,?,0.93,?,?,?,?,?,2.02,2.64
0.96,?,?,0.47,1.6,?,3.19,2.75,1.79,2.62
?,1.28,0.14,?,?,?,3.17,?,?,?
?,1.0,?,?,0.4,?,?,2.8,?,?
?,?,0.18,?,?,1.46,3.16,2.97,?,?
1.02,?,0.27,0.39,?,?,3.18,3.09,1.6,?
1.09,1.0,0.77,?,?,?,?,?,?,?
3.22,?,?,?,0.9,2.46,3.19,2.69,?,?
?,?,0.21,?,?,?,?,?,?,2.7
0.45,?,?,?,?,?,?,?,1.44,2.48
0.96,?,1.63,?,1.52,?,?,?,?,?
?,1.6,?,?,?,?,?,?,?,2.42
?,1.72,?,0.56,1.74,3.24,3.18,?,1.5,?
?,?,1.23,?,?,?,3.18,?,?,?
0.8,?,1.2,0.56,1.02,?,?,?,?,?
?,?,0.24,?,1.98,1.62,?,2.88,?,?
?,?,?,0.45,?,1.86,?,?,0.99,?
1.47,0.72,?,0.62,?,?,?,2.78,1.63,?
?,0.76,?,?,0.96,?,3.18,2.71,?,?
?,?,?,?,?,?,3.18,?,?,2.42
?,1.08,1.57,?,1.98,1.78,3.18,2.81,1.28,?
?,?,1.82,?,?,?,?,2.7,1.09,2.8
0.38,?,0.46,0.5,0.56,?,?,?,1.02,3.44
?,1.36,?,?,1.72,?,3.18,?,?,?
?,?,?,0.49,?,1.38,?,2.88,?,2.86
0.77,2.2,?,?,1.78,2.88,3.18,?,?,?
?,?,?,?,?,?,?,?,2.62,?
0.99,?,?,?,?,?,3.18,2.97,1.47,?
?,?,2.3,?,?,?,?,?,1.73,2.42
?,?,?,?,?,?,?,2.66,?,3.06
?,1.2,?,?,?,0.98,?,2.87,?,?
?,?,?,0.59,?,1.94,3.18,?,2.4,?
?,1.32,0.96,0.41,?,?,?,?,?,2.7
?,?,?,?,1.1,?,?,2.94,?,?
?,?,2.3,0.63,1.46,2.74,?,?,?,?
1.57,?,1.06,?,?,?,?,?,?,?
0.99,?,?,0.42,?,?,?,?,?,2.78
?,?,?,?,0.96,?,3.19,?,?,2.56
?,?,0.88,0.42,0.26,?,?,?,?,?
?,1.48,?,0.29,0.82,?,3.17,?,?,3.36
0.86,?,0.56,?,?,?,?,2.75,?,?
0.54,?,0.24,1.04,?,?,?,?,?,2.56
?,?,?,?,0.18,?,?,?,?,?
?,0.96,0.37,0.54,?,2.52,?,?,2.3,?
?,?,1.3,?,0.38,?,?,?,?,?
0.58,1.48,?,0.56,?,?,3.18,?,1.66,2.7
?,?,1.3,?,?,?,3.18,?,1.6,?
0.99,?,?,0.64,1.82,?,?,2.67,1.5,2.46
?,1.16,0.16,?,?,1.28,?,?,1.41,?
?,?,0.86,0.55,1.44,?,?,?,1.41,?
?,?,1.62,0.61,?,2.02,?,?,?,?
?,0.88,?,?,?,?,?,?,?,?
?,1.0,?,0.56,1.14,?,3.18,?,?,2.72
?,?,1.7,0.45,0.86,?,3.18,2.94,?,?
0.58,?,0.19,0.53,?,2.66,?,?,?,?
?,0.92,?,?,0.7,1.58,3.18,2.82,1.7,3.26
?,1.36,?,?,1.1,?,?,?,?,?
?,1.04,1.01,?,?,2.12,?,?,?,?
?,?,1.74,0.69,?,?,?,?,?,2.5
0.74,?,0.72,0.53,?,?,3.18,?,2.05,2.88
0.9,?,2.46,0.67,?,?,?,2.9,1.86,2.4
1.41,?,1.94,?,1.82,2.8,?,?,1.6,?
?,2.96,0.43,?,?,1.92,?,?,1.31,3.26
0.77,0.96,?,?,0.78,?,?,2.94,1.38,?
?,?,?,?,?,2.06,3.18,?,1.92,?
?,1.48,0.51,?,?,?,?,?,?,?
?,?,?,?,?,?,?,2.99,?,?
?,1.6,?,0.87,1.12,1.66,?,?,1.5,2.7
0.83,?,?,0.33,?,?,?,?,?,?
?,1.2,0.14,0.22,0.1,?,3.17,2.85,1.15,3.2
?,?,2.16,?,?,?,?,2.66,?,?
?,2.0,1.22,?,?,?,3.18,?,1.44,2.46
?,0.84,?,?,1.04,?,?,2.78,?,2.5
?,?,0.42,0.57,?,1.76,?,?,?,?
0.64,1.76,?,?,0.64,?,?,?,?,2.98
?,1.96,?,0.5,0.82,?,?,2.97,?,2.66
0.83,?,?,0.29,0.58,?,?,2.66,?,3.22
?,1.96,?,0.63,1.3,2.5,3.19,?,?,?
0.86,0.96,0.19,?,?,?,?,?,?,?
?,0.56,?,0.37,?,?,?,3.14,1.63,3.34
?,?,1.65,?,?,?,?,?,1.5,?
?,1.4,?,0.43,?,?,?,?,?,?
?,1.96,?,0.49,?,1.98,?,2.86,1.06,?
?,?,?,?,?,1.18,?,?,1.63,2.98
?,1.64,?,0.41,0.78,1.98,3.18,2.86,1.98,2.64
?,?,?,?,?,?,?,?,1.6,2.86
?,?,1.84,0.57,0.9,?,?,?,1.44,2.54
?,1.16,?,?,1.04,?,?,?,?,2.94
?,?,?,0.47,?,1.08,3.17,2.7,?,3.04
0.96,?,?,?,1.34,?,?,2.74,?,2.72
1.06,?,?,?,?,?,3.18,?,?,?
?,?,?,0.43,?,?,3.18,?,?,?
?,?,2.3,?,?,2.74,3.19,2.78,?,2.4
?,?,?,?,?,2.1,3.19,?,2.34,?
?,?,?,?,1.6,?,?,2.91,2.53,?
?,1.24,1.01,?,?,?,3.18,?,1.57,2.88
?,1.88,?,?,?,2.5,?,?,?,?
0.74,?,?,?,0.98,1.78,?,?,?,?
1.44,2.6,?,0.91,?,?,?,?,1.54,?
?,?,0.34,?,?,?,?,2.87,?,2.62
0.58,?,?,?,?,2.62,?,?,?,2.4
0.77,1.8,0.61,0.31,0.56,?,?,?,?,?
?,1.48,?,?,0.3,?,3.16,2.93,?,?
0.64,?,?,?,?,1.54,3.17,?,1.25,?
?,?,?,?,1.76,3.24,?,2.87,1.73,2.42
?,?,?,?,?,?,?,2.64,1.5,?
1.12,?,?,0.37,?,1.6,?,2.61,2.11,2.74
?,?,?,?,?,?,?,?,?,?
0.64,1.6,?,0.42,?,1.42,?,?,1.6,3.04
?,?,?,0.37,1.36,2.34,?,2.86,0.86,?
?,0.4,?,0.78,?,2.06,?,2.85,1.54,?
1.02,?,1.7,0.41,1.5,?,3.19,2.78,?,2.38
?,?,?,0.32,?,1.22,3.17,2.9,?,?
0.9,?,?,?,?,?,?,2.73,?,3.12
?,1.2,?,?,?,?,?,?,?,?
0.42,0.88,?,0.66,0.64,2.44,?,?,?,?
?,?,1.09,0.67,1.36,2.86,?,?,1.79,2.74
0.74,2.0,1.66,0.49,?,?,?,?,1.47,?
?,2.64,?,?,2.06,2.58,3.19,?,1.47,2.32
?,?,1.26,?,?,?,3.19,2.73,?,?
?,?,0.26,?,?,?,?,2.89,?,?
?,?,?,?,?,1.48,?,?,1.44,?
?,?,?,2.11,?,2.5,3.18,2.78,1.98,?
?,?,?,0.49,?,?,3.18,?,?,?
0.8,0.72,0.22,?,?,?,3.18,?,1.34,?
?,?,?,?,0.42,?,3.18,?,?,?
0.77,?,0.19,0.42,0.3,1.26,?,2.63,?,?
0.77,1.4,0.19,?,?,?,3.17,?,1.54,?
?,1.36,?,0.5,?,2.28,?,?,?,?
0.72,?,?,?,?,1.86,?,?,?,?
1.25,?,?,0.19,?,?,?,?,1.18,?
?,?,?,?,?,?,?,?,?,2.46
0.74,1.12,1.54,0.29,?,1.62,?,2.91,?,3.02
0.61,?,1.42,?,1.12,?,3.18,2.82,?,?
?,1.0,?,?,?,?,?,2.91,?,2.5
?,1.08,?,?,?,1.02,?,?,2.43,?
0.54,1.08,0.74,?,?,?,3.18,?,?,2.54
?,?,1.01,?,?,1.9,3.18,?,2.08,?
0.67,?,1.9,?,0.98,?,?,?,?,?
?,?,1.04,0.57,?,1.36,?,?,1.76,?
0.96,?,?,0.29,?,2.34,3.18,?,?,?
?,?,?,0.46,0.64,?,?,?,1.47,2.4
?,1.04,?,0.56,?,1.14,3.18,?,?,2.5
?,?,?,?,?,?,3.19,?,1.66,?
?,?,?,?,?,?,?,?,1.25,2.8
0.67,?,?,0.5,?,2.14,3.18,?,?,?
0.99,1.24,?,?,1.38,?,?,?,?,3.06
0.83,1.32,0.24,0.54,?,?,3.18,2.78,?,?
?,1.24,1.58,?,0.26,2.34,?,?,?,?
1.78,1.04,0.72,?,?,?,?,?,1.47,?
?,?,2.05,0.64,?,?,?,?,1.34,2.62
1.55,?,0.66,?,0.5,1.34,3.18,?,?,?
0.7,?,?,0.65,0.78,?,3.18,3.38,1.82,?
?,?,0.86,?,0.88,1.54,?,2.78,?,?
1.09,?,?,?,0.22,?,?,?,?,?
0.74,1.08,2.26,?,?,?,?,?,1.38,?
?,?,?,?,1.06,?,?,?,?,?
0.58,?,?,0.46,?,?,?,?,?,3.22
?,?,?,?,?,1.74,?,?,?,2.74
0.96,?,1.86,0.32,?,?,?,2.63,1.22,?
?,?,?,0.64,?,2.32,?,?,?,?
?,?,?,?,0.56,1.24,?,2.82,?,?
?,?,?,?,?,?,?,2.62,1.18,?
?,?,?,0.85,?,2.62,3.19,?,1.6,?
?,?,1.36,0.42,?,?,?,?,1.22,2.94
?,0.6,1.06,0.53,?,?,3.18,2.66,?,?
?,?,?,?,1.06,1.68,3.19,?,?,2.56
?,?,?,0.55,?,?,?,?,?,3.04
?,?,?,?,1.44,2.24,?,?,2.18,?
0.83,?,1.88,?,?,2.64,?,2.9,?,?
0.7,1.2,?,?,?,1.58,?,2.66,?,2.8
?,1.28,?,0.62,?,?,3.18,2.94,?,2.7
?,?,0.18,0.57,2.58,2.34,?,?,?,?
?,?,?,0.31,1.06,?,3.17,?,1.25,3.38
0.99,0.92,0.32,0.79,?,?,3.18,?,1.98,?
?,?,?,?,0.82,?,?,2.69,?,?
