@relation dataset

@attribute x real
@attribute y real
@attribute month {apr, aug, dec, feb, jan, jul, jun, mar, may, nov, oct, sep}
@attribute day {fri, mon, sat, sun, thu, tue, wed}
@attribute ffmc real
@attribute dmc real
@attribute dc real
@attribute isi real
@attribute temp real
@attribute rh real
@attribute wind real
@attribute rain real
@attribute area real


@data
?,?,?,thu,?,114.3,661.3,6.3,?,?,3.6,0.0,0.0
?,?,?,?,92.9,137.0,?,?,?,24.0,2.2,?,0.0
4.0,?,?,?,?,80.7,730.2,6.3,?,63.0,?,0.0,0.0
?,3.0,oct,?,92.6,46.5,?,?,?,50.0,2.7,?,?
?,?,feb,mon,?,9.3,?,?,13.9,40.0,?,?,?
2.0,?,?,?,?,13.2,43.0,?,12.3,51.0,?,?,0.0
?,2.0,?,?,?,51.3,?,9.6,?,39.0,?,?,0.0
?,?,?,?,?,?,102.2,?,?,?,6.3,?,?
?,?,?,thu,93.0,?,466.6,?,?,?,?,?,0.0
2.0,?,?,sun,?,?,631.2,?,20.8,?,?,?,0.0
?,2.0,?,?,?,103.2,638.8,5.8,?,31.0,?,0.0,?
?,?,?,?,?,?,?,?,?,?,?,0.0,?
2.0,2.0,sep,fri,92.4,?,668.0,?,?,37.0,?,0.0,0.0
?,?,?,fri,?,117.9,?,?,19.6,33.0,?,?,0.0
?,?,sep,?,?,117.9,?,12.2,?,?,?,?,?
4.0,?,?,?,91.7,?,77.5,?,?,?,?,?,0.0
?,5.0,mar,?,?,?,?,12.5,?,?,7.6,?,?
?,5.0,?,?,?,85.1,?,15.9,?,?,?,0.0,0.0
5.0,4.0,mar,?,?,?,?,9.0,15.6,?,6.3,?,?
5.0,?,?,tue,88.8,?,?,?,?,?,?,0.0,0.0
?,4.0,?,?,93.3,?,?,13.9,27.6,?,?,?,0.0
9.0,?,?,?,84.2,?,?,?,?,?,3.1,0.0,?
?,?,feb,?,86.6,13.2,43.0,5.3,?,?,?,?,?
?,3.0,mar,?,?,?,103.8,?,8.3,?,?,?,0.0
1.0,2.0,aug,fri,?,108.0,529.8,12.5,14.7,?,2.7,0.0,?
?,2.0,aug,?,91.0,?,?,?,?,19.0,?,?,0.0
?,2.0,?,?,91.4,?,601.4,10.6,?,?,6.3,?,0.0
1.0,?,?,sun,?,99.6,?,?,?,?,?,0.0,?
?,?,aug,?,94.8,?,?,17.0,?,?,4.5,0.0,?
?,2.0,aug,?,92.1,111.2,?,?,?,?,?,0.0,?
?,?,aug,?,91.7,?,?,?,20.2,?,?,?,?
?,?,sep,?,?,?,?,9.2,?,15.0,?,0.0,?
1.0,?,sep,?,?,137.0,?,?,?,27.0,?,?,0.0
1.0,2.0,sep,?,92.9,?,706.4,?,?,34.0,2.2,0.0,0.0
?,?,?,sun,?,?,?,?,?,36.0,?,0.0,0.0
?,?,?,sat,?,?,80.8,7.8,?,?,4.9,?,?
?,5.0,aug,?,?,?,?,?,?,?,?,?,0.0
8.0,?,mar,?,?,?,80.8,?,?,?,?,?,?
8.0,?,aug,?,?,85.3,488.0,?,?,32.0,?,?,0.0
8.0,?,aug,?,?,?,?,?,?,43.0,?,?,0.0
?,?,?,mon,?,?,?,5.8,?,?,?,0.0,0.0
?,?,sep,sun,?,90.0,?,?,?,?,?,?,?
3.0,?,?,sat,83.9,8.0,30.2,2.6,?,48.0,?,?,0.0
3.0,?,mar,sat,?,?,?,0.7,17.4,24.0,5.4,0.0,?
?,4.0,?,?,?,142.4,?,10.6,11.6,87.0,4.5,?,0.0
3.0,?,aug,?,91.4,142.4,?,10.6,19.8,39.0,5.4,?,?
?,?,?,?,?,142.4,?,10.6,19.8,?,5.4,0.0,?
?,4.0,aug,tue,?,?,?,?,?,?,?,?,0.0
2.0,?,?,?,?,?,?,17.0,?,?,4.0,0.0,0.0
?,?,?,?,?,?,674.4,?,?,29.0,?,?,?
2.0,4.0,jan,?,?,?,9.3,2.9,5.3,?,?,?,?
?,?,mar,fri,?,?,57.3,2.8,12.7,?,6.3,0.0,?
?,?,?,thu,?,?,?,?,?,?,3.1,0.0,?
4.0,?,?,?,?,99.6,?,?,21.4,33.0,3.1,0.0,0.0
?,5.0,sep,sat,92.5,?,698.6,?,20.3,?,?,0.0,?
?,?,?,mon,?,91.8,?,7.1,?,?,5.4,?,0.0
?,?,mar,fri,?,?,?,?,?,?,?,?,0.0
?,4.0,?,?,?,?,?,?,18.8,?,?,?,?
3.0,?,?,?,89.7,?,?,4.8,?,39.0,?,?,0.0
3.0,4.0,sep,mon,?,?,724.3,?,?,?,?,0.0,0.0
?,4.0,?,?,?,25.7,?,3.8,?,27.0,?,?,?
?,5.0,mar,?,88.1,?,67.6,?,?,?,6.3,0.0,?
?,?,mar,?,?,?,80.8,7.8,?,?,?,?,?
3.0,?,mar,?,?,35.8,80.8,7.8,?,?,4.9,?,0.0
?,?,?,?,?,39.7,86.6,6.2,?,?,4.0,0.0,?
?,?,?,?,?,75.3,466.6,?,?,?,?,0.0,?
?,?,?,?,91.5,?,?,?,?,74.0,2.2,?,?
?,?,?,mon,?,?,608.2,?,?,43.0,?,?,?
3.0,?,?,sun,?,?,680.7,?,?,42.0,?,?,?
?,4.0,sep,tue,84.4,?,671.9,?,?,?,?,?,?
?,4.0,?,fri,94.3,85.1,692.3,?,19.8,50.0,?,?,?
?,?,oct,?,?,46.5,?,?,?,?,5.4,?,0.0
3.0,5.0,?,?,?,52.2,103.8,?,?,?,?,?,?
3.0,?,sep,?,?,?,728.6,?,17.2,43.0,?,?,0.0
?,?,oct,?,?,?,?,?,?,?,?,?,0.0
?,5.0,?,sun,92.6,?,?,8.8,?,35.0,?,?,0.0
?,?,?,sat,?,?,87.2,0.8,15.4,40.0,2.7,?,0.0
?,6.0,?,?,87.2,23.9,64.7,?,?,?,?,?,0.0
4.0,?,?,?,?,51.3,?,?,?,?,4.9,0.0,?
4.0,?,?,?,?,?,?,17.9,?,?,?,?,?
?,?,mar,?,?,25.7,67.6,?,?,?,?,?,?
3.0,5.0,aug,?,93.5,?,?,?,17.6,?,?,0.0,0.0
?,6.0,sep,?,92.4,124.1,?,8.5,?,58.0,1.3,?,?
3.0,6.0,sep,?,?,?,?,7.0,15.6,66.0,?,?,?
9.0,?,jul,tue,?,48.3,313.4,?,?,?,2.7,?,0.36
?,4.0,sep,?,?,129.5,692.6,7.0,?,?,?,?,0.43
2.0,?,?,?,90.9,126.5,?,?,?,?,1.8,?,0.47
?,?,?,wed,95.5,?,?,?,?,31.0,?,0.0,0.55
?,6.0,aug,fri,90.1,?,529.8,12.5,?,?,?,0.0,?
?,2.0,?,?,?,?,296.3,8.7,?,?,5.4,0.0,0.71
?,5.0,?,?,?,?,513.3,?,23.8,32.0,?,0.0,0.77
6.0,?,aug,?,95.2,131.7,?,10.4,?,?,?,?,0.9
?,?,?,?,90.1,39.7,86.6,?,?,?,?,0.0,?
?,?,?,?,?,?,671.9,?,?,?,?,?,?
?,?,?,?,94.8,?,647.1,?,?,43.0,?,0.0,?
8.0,6.0,?,?,?,80.9,?,?,?,25.0,4.5,0.0,?
6.0,?,jun,fri,?,?,?,7.1,?,39.0,5.4,0.0,?
9.0,9.0,jul,?,90.1,?,?,?,?,29.0,?,?,?
3.0,?,jul,sat,90.1,?,?,6.2,?,?,?,?,?
5.0,?,sep,fri,94.3,?,?,?,20.1,?,4.9,?,?
?,5.0,sep,?,93.4,?,?,?,?,?,?,0.0,?
?,?,?,?,?,108.3,?,?,16.4,?,?,?,?
?,4.0,sep,?,?,145.4,?,?,?,27.0,?,0.0,1.61
2.0,2.0,aug,wed,?,?,?,9.6,?,?,3.6,?,?
2.0,?,?,?,92.1,111.2,?,?,?,?,?,?,1.64
?,4.0,?,fri,92.4,?,?,12.2,?,?,?,0.0,1.69
7.0,?,?,mon,?,39.7,86.6,?,?,29.0,?,0.0,1.75
6.0,?,?,?,?,?,?,?,?,?,4.0,0.0,1.9
6.0,3.0,?,sat,?,?,?,?,?,?,?,0.0,?
?,6.0,?,?,?,?,674.4,8.6,?,56.0,1.8,?,1.95
8.0,5.0,?,?,?,?,?,?,?,67.0,2.2,?,2.01
?,5.0,?,?,84.9,?,?,?,?,?,?,0.0,?
?,?,?,wed,?,?,654.1,?,16.6,?,?,0.0,2.29
?,?,aug,?,?,127.1,?,?,23.4,33.0,4.5,0.0,?
?,?,?,fri,?,48.3,97.8,12.5,?,?,?,?,2.53
8.0,?,?,thu,95.2,?,?,10.4,?,?,?,0.0,?
5.0,?,?,?,?,?,?,?,?,35.0,?,?,?
?,?,aug,?,?,?,?,?,?,50.0,?,0.0,2.69
7.0,?,aug,?,?,142.4,?,10.6,20.1,39.0,?,?,?
4.0,?,sep,?,?,126.5,?,?,?,39.0,?,0.0,?
?,?,?,sat,?,?,?,?,14.2,?,?,?,?
?,?,?,?,?,96.9,624.2,?,20.3,39.0,?,?,4.53
?,5.0,?,?,?,9.1,55.2,?,?,?,?,?,4.61
2.0,?,aug,?,?,?,?,6.3,?,?,2.7,?,?
?,?,sep,?,?,?,?,6.2,18.3,?,2.2,0.0,?
?,?,?,tue,88.8,147.3,614.5,?,14.4,?,?,0.0,?
1.0,?,?,?,?,?,680.7,8.5,23.9,?,6.7,?,?
8.0,?,?,?,84.9,?,?,?,19.1,?,?,0.0,5.44
?,4.0,feb,sun,?,15.6,?,?,?,53.0,?,?,?
7.0,?,oct,mon,91.7,?,?,11.1,16.8,45.0,4.5,?,?
8.0,?,?,fri,?,?,586.7,?,20.8,?,4.9,0.0,?
?,5.0,?,tue,?,?,?,?,?,46.0,?,?,7.04
?,6.0,mar,?,?,?,?,?,?,39.0,?,0.0,7.19
?,?,sep,?,90.9,126.5,686.5,?,?,?,?,0.0,?
?,?,?,?,90.8,?,?,7.9,?,?,?,?,?
?,?,?,sun,90.7,44.0,?,5.5,11.5,60.0,4.0,?,?
?,5.0,mar,fri,?,?,?,12.5,11.7,33.0,?,?,8.31
?,5.0,?,?,95.2,?,?,10.4,?,?,2.7,?,?
?,2.0,aug,?,?,108.3,647.1,17.0,24.6,22.0,?,0.0,?
4.0,?,sep,wed,92.9,?,?,9.2,?,?,4.0,0.0,9.41
?,?,?,?,?,?,647.1,?,?,?,?,?,10.01
?,5.0,aug,?,93.9,135.7,?,15.1,?,?,5.4,0.0,10.02
6.0,?,?,?,?,?,?,2.7,?,54.0,5.8,?,10.93
4.0,?,?,?,?,?,706.4,9.2,?,15.0,?,?,?
?,?,sep,tue,?,129.5,692.6,?,?,?,?,?,?
?,?,sep,?,?,70.8,?,?,22.6,?,?,?,?
?,?,sep,?,91.0,129.5,?,?,?,?,?,0.0,?
?,5.0,?,?,?,37.6,83.7,7.2,?,?,?,?,?
7.0,4.0,?,?,83.9,?,32.1,2.1,?,?,?,0.0,13.05
?,?,oct,?,91.4,?,?,?,?,37.0,?,0.0,?
?,?,?,?,?,?,100.4,7.8,?,?,4.0,?,13.99
?,5.0,?,thu,92.9,?,?,?,22.1,?,?,?,14.57
2.0,?,?,sat,?,?,594.2,?,?,31.0,7.2,?,?
?,5.0,sep,?,?,?,?,?,?,37.0,?,?,17.2
?,?,sep,fri,?,117.9,668.0,12.2,?,?,?,?,?
8.0,?,sep,?,?,80.9,?,?,?,?,?,0.0,23.41
4.0,?,oct,?,?,43.7,?,6.7,?,25.0,?,?,24.23
7.0,?,?,?,93.5,139.4,594.2,?,?,?,?,?,?
7.0,4.0,sep,?,94.3,?,692.3,15.9,20.1,?,4.9,?,26.13
?,?,?,?,87.6,?,103.8,5.0,?,46.0,5.8,?,?
4.0,?,mar,?,?,35.8,?,?,?,?,?,0.0,?
?,4.0,?,sat,?,?,?,7.8,?,?,?,0.0,28.66
?,?,sep,?,?,?,?,?,16.9,?,1.3,?,29.48
?,?,sep,?,88.6,?,?,?,12.4,?,?,?,30.32
?,5.0,?,?,?,133.3,699.6,9.2,?,19.0,1.3,?,?
6.0,?,?,?,?,39.7,86.6,?,?,27.0,?,0.0,31.86
?,6.0,aug,sun,90.2,?,?,6.3,16.2,?,3.1,0.0,?
?,4.0,sep,?,?,?,713.9,?,18.6,?,3.6,0.0,35.88
4.0,3.0,?,?,87.6,52.2,103.8,?,11.0,46.0,?,?,36.85
?,?,?,?,?,?,?,?,13.4,?,?,?,37.02
?,?,sep,wed,90.1,82.9,735.7,6.2,15.4,?,?,?,?
4.0,?,?,?,?,149.3,728.6,8.1,22.9,39.0,4.9,?,?
?,?,oct,?,91.7,48.5,?,?,?,?,?,?,?
8.0,?,aug,?,92.2,?,480.8,11.9,?,34.0,?,0.0,?
4.0,?,sep,sun,?,?,728.6,?,28.3,26.0,?,0.0,?
?,?,?,?,?,?,?,?,?,?,4.0,?,?
?,4.0,sep,wed,?,133.3,?,9.2,?,?,?,?,?
?,?,?,?,?,149.3,728.6,8.1,?,27.0,?,0.0,95.18
6.0,4.0,?,tue,91.0,129.5,692.6,?,?,?,2.7,0.0,?
?,?,?,tue,84.4,73.4,?,?,?,36.0,3.1,?,?
?,5.0,sep,sat,?,?,674.4,8.6,17.7,?,?,0.0,?
8.0,?,?,sun,?,?,601.4,?,?,?,?,?,?
2.0,2.0,?,sat,?,?,?,8.6,?,46.0,1.8,0.0,200.94
1.0,?,?,tue,91.0,?,692.6,?,18.8,?,?,?,212.88
6.0,?,?,?,?,?,674.4,8.6,25.1,27.0,?,0.0,?
?,?,apr,sun,?,3.0,?,?,13.4,75.0,?,0.0,?
?,?,apr,?,?,?,43.5,?,?,?,2.7,0.0,?
4.0,?,apr,?,83.0,?,?,2.3,?,?,?,?,0.0
?,4.0,aug,?,?,?,?,?,?,?,4.0,?,?
7.0,?,aug,sun,?,175.1,700.7,13.8,?,?,?,?,0.0
?,?,?,?,?,175.1,?,?,22.4,?,?,?,?
?,?,aug,?,91.8,?,?,13.8,?,?,6.3,?,0.76
5.0,4.0,aug,sun,91.8,175.1,700.7,?,?,?,?,0.0,0.09
2.0,?,?,wed,?,?,?,?,20.7,70.0,2.2,?,?
8.0,6.0,aug,?,93.1,?,?,13.5,28.7,?,?,0.0,?
?,4.0,aug,wed,93.1,?,666.7,13.5,21.7,?,?,?,?
?,?,aug,wed,?,?,?,13.5,26.8,?,3.1,?,?
8.0,?,aug,wed,?,?,?,13.5,?,?,3.1,0.0,?
?,?,aug,?,93.1,?,?,?,22.1,?,?,0.0,?
?,4.0,?,?,?,?,?,8.0,?,?,?,?,?
?,3.0,?,thu,?,138.1,621.7,?,?,?,?,?,10.34
?,?,aug,thu,?,?,?,5.0,22.3,?,?,?,?
?,?,?,?,?,?,?,?,23.9,41.0,?,?,?
?,3.0,?,?,94.2,?,?,?,21.4,?,?,?,0.68
3.0,?,?,?,?,?,?,?,20.6,?,?,?,?
7.0,?,?,?,?,?,692.3,?,?,?,1.8,?,1.38
2.0,?,aug,mon,93.6,97.9,?,14.4,28.3,?,?,?,8.85
3.0,?,?,?,91.6,112.4,?,8.9,?,?,?,?,3.3
?,?,?,?,?,112.4,?,8.9,?,42.0,3.1,0.0,?
6.0,?,?,fri,?,141.1,?,7.1,?,?,3.6,0.0,?
?,4.0,?,?,94.3,167.6,684.4,?,21.8,53.0,?,0.0,?
?,?,?,tue,93.7,?,550.3,?,?,?,7.6,?,?
6.0,?,aug,tue,?,131.7,?,?,?,?,?,?,0.17
?,?,aug,?,92.1,?,?,?,?,24.0,3.1,?,?
3.0,?,?,?,?,152.6,?,?,21.0,32.0,?,?,?
4.0,4.0,?,?,?,152.6,658.2,?,?,53.0,2.7,0.0,4.4
2.0,?,aug,tue,92.1,152.6,?,14.3,21.8,?,?,0.0,?
?,?,?,tue,92.1,?,658.2,?,20.1,?,?,?,?
?,?,aug,?,?,152.6,?,14.3,?,?,4.0,0.0,?
4.0,6.0,?,?,84.4,27.2,353.5,?,4.8,?,8.5,0.0,8.98
8.0,6.0,?,?,?,?,?,5.3,5.1,61.0,?,?,?
?,?,?,?,?,?,?,?,5.1,?,?,0.0,5.38
4.0,?,dec,?,?,?,349.7,?,4.6,?,8.5,?,?
3.0,4.0,dec,?,?,25.4,349.7,?,?,21.0,8.5,?,?
?,4.0,dec,mon,85.4,25.4,?,?,?,21.0,?,?,?
4.0,?,dec,mon,?,?,?,2.6,?,?,?,?,9.77
?,6.0,dec,?,?,?,?,4.1,?,?,?,?,?
?,?,?,?,85.4,25.4,349.7,2.6,5.1,24.0,8.5,?,?
?,?,?,?,84.9,27.5,353.5,3.4,4.2,51.0,?,?,0.0
3.0,?,?,wed,86.9,?,?,?,?,?,3.1,?,?
5.0,?,?,fri,85.2,?,15.8,6.3,?,?,8.0,0.0,?
2.0,?,?,sun,?,?,411.8,?,23.4,40.0,?,?,?
7.0,?,?,?,?,?,?,?,?,?,?,?,0.0
?,4.0,jul,?,?,104.2,474.9,?,?,49.0,2.7,?,?
?,4.0,?,?,91.6,?,474.9,?,?,?,1.8,0.0,?
?,?,?,?,91.6,104.2,?,?,24.3,?,?,0.0,?
?,?,?,?,?,?,474.9,9.0,18.7,?,?,?,0.0
9.0,?,?,?,?,?,?,?,?,?,?,?,8.0
4.0,5.0,?,?,91.6,?,?,?,?,40.0,?,?,2.64
?,?,jul,?,?,?,?,?,?,28.0,?,0.0,?
?,6.0,jul,tue,92.3,?,?,?,17.1,67.0,?,?,6.57
?,?,?,sun,?,180.4,?,11.0,22.2,48.0,?,?,0.0
?,?,jun,sun,?,89.5,290.8,?,?,46.0,?,0.0,0.9
8.0,6.0,?,sun,90.4,89.5,290.8,?,15.4,?,2.2,0.0,?
8.0,?,?,?,91.2,?,377.2,12.7,?,?,?,0.0,0.0
?,?,?,?,?,?,233.8,0.4,?,90.0,?,?,?
?,5.0,?,mon,?,?,?,?,?,?,4.9,0.0,0.0
?,?,jun,?,?,?,298.1,7.5,?,?,?,0.0,?
?,?,jun,?,?,94.1,232.1,?,?,38.0,?,?,?
3.0,6.0,jun,fri,91.1,?,?,?,?,38.0,?,?,?
6.0,5.0,may,sat,?,28.0,113.8,?,?,94.0,?,?,0.0
?,?,?,?,?,84.1,?,?,?,?,?,?,?
7.0,?,?,?,?,84.1,?,?,?,53.0,?,0.0,0.41
?,4.0,sep,?,?,?,?,5.7,23.8,?,?,?,?
?,?,?,sun,92.4,105.8,758.1,?,?,45.0,?,?,?
?,?,sep,?,92.4,105.8,?,?,?,27.0,?,0.0,?
7.0,?,?,sun,92.4,?,?,?,?,27.0,2.7,?,?
?,?,?,?,?,105.8,?,9.9,?,28.0,?,?,?
?,4.0,sep,?,?,?,?,0.4,12.2,?,?,?,0.0
6.0,?,?,?,92.6,?,?,?,24.3,?,4.9,0.0,?
4.0,?,sep,wed,?,?,777.1,8.8,19.7,41.0,?,?,?
?,?,?,?,?,134.7,817.5,?,?,?,?,?,0.0
4.0,?,?,?,?,?,739.4,?,?,?,?,0.0,?
4.0,4.0,?,thu,?,?,?,8.6,19.2,?,4.9,?,3.78
?,?,sep,?,92.8,119.0,?,?,?,?,2.2,?,?
5.0,4.0,sep,?,92.8,?,?,?,?,?,?,0.0,4.41
6.0,3.0,?,?,?,?,?,?,18.9,?,?,0.0,34.36
1.0,?,sep,thu,92.8,119.0,783.5,7.5,?,?,4.0,?,7.21
?,?,?,?,92.8,?,783.5,?,16.8,?,4.0,?,?
?,?,?,thu,?,?,?,?,12.9,39.0,2.7,?,2.18
?,?,sep,thu,?,?,?,?,?,?,?,0.0,?
?,4.0,?,?,?,?,?,8.4,?,?,?,0.0,?
?,4.0,?,?,92.2,?,?,?,?,27.0,3.1,?,?
?,?,?,sat,?,102.3,?,?,21.2,32.0,?,?,?
?,?,?,?,?,102.3,751.5,?,?,?,?,?,?
?,3.0,sep,sat,?,?,?,?,23.5,?,?,?,?
3.0,?,?,sat,92.2,?,751.5,8.4,?,?,?,0.0,6.58
7.0,?,?,?,?,?,?,8.5,?,?,4.5,0.0,15.64
?,?,sep,?,91.2,124.4,795.3,?,17.1,41.0,2.2,?,11.22
1.0,?,sep,mon,92.1,87.7,721.1,9.5,18.1,54.0,3.1,?,?
?,?,sep,mon,?,108.4,?,?,18.0,51.0,?,0.0,?
4.0,?,?,mon,?,108.4,?,6.2,?,?,?,?,?
7.0,?,sep,mon,?,?,764.0,?,19.3,44.0,?,?,0.0
?,?,?,mon,91.6,?,?,?,?,?,?,0.0,56.04
?,?,sep,?,91.6,?,?,6.2,?,?,2.2,?,?
?,4.0,?,mon,?,?,764.0,6.2,?,41.0,?,?,?
?,?,sep,mon,91.6,?,764.0,?,19.3,?,?,?,?
8.0,?,?,mon,91.9,?,?,6.5,?,?,?,?,?
6.0,3.0,sep,?,91.5,?,807.1,?,20.6,?,1.8,0.0,?
8.0,?,?,mon,91.5,130.1,?,?,?,?,?,?,?
6.0,?,?,mon,?,130.1,?,7.5,?,66.0,4.9,?,?
2.0,?,sep,mon,?,?,?,7.5,?,?,?,?,5.83
?,4.0,sep,?,?,130.1,807.1,?,?,?,2.2,?,?
5.0,?,?,fri,92.1,?,?,9.6,?,75.0,?,?,0.0
?,?,?,?,?,?,?,?,?,?,?,0.0,?
?,?,?,?,?,?,745.3,?,12.8,?,?,?,?
5.0,?,?,fri,?,99.0,?,9.6,10.1,?,?,0.0,3.71
4.0,4.0,sep,fri,92.1,?,?,?,?,?,?,0.0,?
?,4.0,?,?,?,?,?,?,20.6,43.0,?,?,2.03
?,4.0,?,fri,?,?,?,?,19.8,?,?,?,?
?,?,sep,fri,92.1,?,?,9.6,18.7,?,?,?,5.97
?,4.0,sep,?,?,?,?,?,?,?,4.9,0.0,?
4.0,?,sep,fri,92.1,?,745.3,?,?,35.0,4.9,?,?
6.0,?,?,?,?,122.0,?,10.2,15.9,55.0,?,?,?
?,3.0,sep,?,92.5,122.0,789.7,?,?,39.0,?,0.0,?
1.0,?,sep,?,?,122.0,789.7,?,21.1,39.0,?,?,8.12
?,5.0,?,fri,92.5,122.0,789.7,10.2,?,42.0,?,?,?
?,3.0,sep,fri,?,122.0,789.7,?,?,?,?,0.0,3.94
7.0,4.0,sep,?,?,55.2,?,?,15.2,64.0,?,0.0,?
?,3.0,sep,tue,91.9,?,770.3,?,?,53.0,2.2,?,2.93
?,?,sep,?,?,?,?,6.5,?,?,2.7,?,?
?,?,?,tue,91.9,?,?,?,?,?,?,?,20.03
?,5.0,sep,?,?,132.3,?,12.5,?,38.0,5.4,?,?
4.0,?,?,?,?,?,812.1,?,?,?,?,?,?
6.0,5.0,?,?,91.2,?,744.4,?,?,47.0,?,0.0,12.64
?,5.0,?,sun,91.0,?,?,?,?,?,?,?,?
?,?,?,?,?,276.3,?,?,13.8,?,?,0.0,11.06
?,4.0,?,?,?,?,520.5,?,?,58.0,?,0.0,?
4.0,5.0,?,sun,92.0,203.2,?,8.1,?,75.0,0.9,0.0,?
?,?,aug,thu,94.8,222.4,?,?,?,42.0,?,0.0,0.0
?,?,sep,?,90.3,290.0,855.3,?,?,?,?,?,18.3
?,?,?,?,?,?,744.4,?,?,57.0,4.9,0.0,?
8.0,?,?,?,?,207.0,672.6,?,21.1,54.0,?,?,?
?,2.0,aug,sat,?,?,?,?,21.9,42.0,?,?,?
?,?,?,thu,?,18.9,?,?,?,?,5.8,?,?
?,5.0,?,?,?,?,171.4,0.0,?,100.0,?,?,?
5.0,?,?,wed,?,101.3,?,11.9,?,?,?,?,7.73
?,6.0,?,thu,90.7,?,?,6.8,16.2,63.0,2.7,0.0,16.33
?,?,?,?,?,217.7,?,?,28.2,?,?,?,?
9.0,6.0,?,?,?,?,753.8,6.3,?,?,?,0.0,42.87
?,4.0,?,?,?,?,?,?,21.3,?,4.5,0.0,12.18
?,?,?,sun,91.6,181.3,613.0,?,20.9,?,?,?,?
