@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data
?,proper,completed,?,critical,?,nonprob,?,priority
usual,proper,completed,?,critical,?,nonprob,?,priority
?,proper,?,3,?,?,?,?,not_recom
usual,proper,?,?,?,?,?,recommended,priority
?,?,?,?,?,?,slightly_prob,priority,?
usual,?,completed,?,critical,?,?,?,?
?,proper,?,?,critical,?,problematic,recommended,?
usual,proper,completed,?,?,?,?,?,priority
?,?,?,?,critical,?,?,?,?
usual,?,?,3,?,?,nonprob,?,?
?,proper,completed,?,?,?,?,?,?
usual,?,?,?,?,?,?,?,not_recom
?,?,?,?,?,?,?,recommended,?
?,?,?,3,?,inconv,?,?,?
?,?,completed,3,critical,?,?,not_recom,not_recom
?,?,?,?,critical,?,problematic,recommended,?
usual,?,completed,3,critical,inconv,?,priority,?
?,proper,?,3,critical,inconv,?,?,?
usual,?,?,?,?,?,?,?,very_recom
usual,?,?,?,?,?,?,?,priority
?,proper,completed,?,?,convenient,?,not_recom,?
?,?,?,?,convenient,?,?,recommended,very_recom
?,proper,?,?,?,?,slightly_prob,?,priority
usual,?,completed,more,?,?,slightly_prob,not_recom,not_recom
usual,proper,?,more,?,convenient,problematic,recommended,?
?,proper,?,?,?,?,?,?,?
?,proper,completed,?,?,?,?,?,?
?,proper,?,more,?,?,nonprob,?,priority
usual,proper,?,?,convenient,inconv,?,priority,?
usual,proper,completed,?,convenient,inconv,?,?,?
?,?,?,?,?,inconv,slightly_prob,recommended,priority
?,proper,?,?,?,inconv,?,?,?
?,proper,?,more,convenient,inconv,slightly_prob,not_recom,?
usual,proper,completed,more,?,?,?,?,?
?,proper,?,more,convenient,?,problematic,?,priority
usual,?,?,?,convenient,inconv,problematic,not_recom,not_recom
usual,proper,completed,?,?,?,nonprob,?,?
?,?,?,?,less_conv,?,nonprob,priority,?
?,?,completed,?,less_conv,convenient,?,?,not_recom
?,proper,?,?,less_conv,convenient,slightly_prob,?,?
?,?,?,?,less_conv,?,?,?,?
?,?,?,more,?,?,?,?,?
?,proper,?,?,?,convenient,problematic,recommended,priority
?,?,completed,?,?,convenient,?,?,priority
?,?,?,?,?,convenient,?,?,?
usual,proper,completed,?,?,?,nonprob,recommended,priority
?,proper,?,?,?,inconv,nonprob,priority,priority
?,?,?,?,?,inconv,?,?,not_recom
usual,proper,completed,more,?,?,?,?,?
?,proper,?,?,?,?,?,priority,priority
?,?,?,?,less_conv,inconv,?,?,not_recom
?,?,completed,more,less_conv,inconv,problematic,recommended,priority
usual,proper,?,?,?,inconv,?,?,?
?,?,?,more,less_conv,inconv,?,not_recom,?
usual,proper,?,?,?,?,?,recommended,?
?,?,?,?,critical,?,?,?,priority
?,?,completed,more,?,?,nonprob,?,not_recom
?,proper,completed,more,?,convenient,slightly_prob,?,?
usual,proper,?,?,?,?,?,priority,priority
usual,proper,?,more,?,?,?,?,not_recom
?,proper,completed,?,?,convenient,problematic,?,?
usual,?,?,?,?,convenient,?,?,?
usual,?,completed,?,?,?,problematic,not_recom,?
usual,proper,completed,?,?,?,?,?,?
usual,proper,?,more,critical,inconv,nonprob,priority,?
usual,proper,?,more,?,?,nonprob,?,?
?,proper,completed,more,?,?,slightly_prob,?,?
usual,proper,?,more,?,?,slightly_prob,priority,?
?,?,completed,more,?,?,slightly_prob,?,?
?,proper,?,?,?,inconv,problematic,recommended,?
?,?,?,?,critical,?,problematic,priority,?
usual,?,completed,more,critical,inconv,?,?,?
?,?,incomplete,?,?,convenient,?,recommended,very_recom
?,?,?,?,?,?,nonprob,priority,?
usual,proper,incomplete,?,?,?,nonprob,not_recom,?
?,?,incomplete,?,convenient,?,slightly_prob,?,?
usual,?,?,1,?,?,slightly_prob,?,?
?,?,incomplete,1,convenient,?,?,?,not_recom
?,?,incomplete,1,?,?,?,?,?
?,?,?,1,?,?,?,?,priority
usual,?,?,1,?,?,problematic,not_recom,?
usual,?,incomplete,?,convenient,?,?,recommended,very_recom
?,proper,incomplete,1,convenient,inconv,nonprob,priority,priority
?,?,?,?,?,?,?,?,not_recom
?,proper,?,?,?,?,?,?,very_recom
?,proper,?,1,convenient,?,?,?,?
usual,proper,incomplete,1,?,inconv,?,not_recom,?
?,proper,incomplete,?,?,?,problematic,recommended,priority
?,proper,incomplete,?,convenient,?,?,priority,?
?,?,incomplete,?,convenient,inconv,problematic,not_recom,?
?,proper,incomplete,1,?,?,?,?,very_recom
?,proper,incomplete,?,?,convenient,nonprob,priority,?
usual,?,?,1,?,convenient,?,not_recom,?
?,proper,incomplete,?,?,convenient,slightly_prob,?,?
usual,proper,?,?,?,?,?,?,priority
?,?,?,?,?,?,?,not_recom,not_recom
usual,?,?,1,?,?,?,recommended,?
?,?,?,1,?,?,problematic,?,?
?,?,?,1,less_conv,?,problematic,?,?
?,?,incomplete,1,?,inconv,?,recommended,very_recom
usual,?,?,1,?,?,nonprob,priority,?
usual,proper,?,?,?,inconv,?,not_recom,not_recom
usual,?,incomplete,?,less_conv,?,slightly_prob,?,very_recom
?,?,?,?,less_conv,inconv,slightly_prob,priority,?
usual,proper,incomplete,1,less_conv,inconv,slightly_prob,?,not_recom
usual,proper,?,?,less_conv,?,?,recommended,priority
?,proper,incomplete,1,?,inconv,?,?,?
?,?,?,?,less_conv,?,?,?,?
?,proper,incomplete,1,critical,?,?,recommended,?
usual,?,incomplete,?,?,convenient,?,priority,?
?,proper,?,1,?,convenient,?,not_recom,not_recom
usual,?,incomplete,1,?,convenient,?,recommended,priority
?,?,?,?,critical,convenient,?,priority,?
?,proper,incomplete,?,critical,?,slightly_prob,?,?
?,proper,incomplete,1,critical,?,?,recommended,priority
?,?,incomplete,?,critical,convenient,?,?,?
usual,?,?,?,?,convenient,problematic,?,?
usual,?,?,1,?,?,nonprob,?,priority
usual,?,incomplete,1,?,?,?,priority,priority
?,proper,incomplete,?,critical,inconv,?,not_recom,?
?,?,?,?,?,inconv,slightly_prob,?,?
?,proper,?,1,?,inconv,slightly_prob,?,?
?,proper,incomplete,?,?,inconv,?,?,?
usual,?,incomplete,1,critical,inconv,?,?,?
?,proper,?,?,critical,inconv,problematic,priority,priority
usual,proper,incomplete,1,?,?,?,not_recom,not_recom
?,?,?,?,?,convenient,?,?,very_recom
usual,?,?,?,convenient,?,?,?,priority
?,proper,?,?,convenient,?,nonprob,?,?
?,?,?,2,convenient,?,?,?,very_recom
?,proper,incomplete,?,?,convenient,?,?,?
usual,proper,?,?,convenient,?,?,?,?
?,?,?,2,convenient,convenient,?,?,priority
?,proper,incomplete,2,?,?,?,priority,priority
?,?,incomplete,2,convenient,convenient,problematic,?,?
?,proper,incomplete,?,?,?,?,?,priority
?,?,?,2,convenient,?,?,priority,?
?,?,incomplete,2,?,?,?,not_recom,not_recom
?,?,incomplete,?,convenient,?,?,recommended,?
?,proper,?,2,?,inconv,?,?,priority
?,?,incomplete,?,?,?,slightly_prob,not_recom,?
?,?,incomplete,?,?,?,problematic,?,priority
usual,proper,?,2,convenient,inconv,problematic,?,?
?,proper,?,?,?,?,problematic,?,not_recom
?,proper,incomplete,?,?,?,nonprob,?,priority
?,?,incomplete,2,?,convenient,?,?,?
?,?,incomplete,?,?,convenient,nonprob,not_recom,?
?,?,?,2,?,?,?,?,?
?,?,?,?,less_conv,?,?,priority,priority
?,?,incomplete,?,?,?,?,?,not_recom
?,?,incomplete,?,?,?,?,?,priority
usual,?,?,?,less_conv,convenient,problematic,?,priority
?,proper,?,2,?,convenient,problematic,?,?
usual,?,?,2,less_conv,?,nonprob,recommended,?
?,proper,?,?,?,inconv,?,?,priority
?,proper,incomplete,?,?,inconv,nonprob,?,not_recom
usual,proper,incomplete,2,less_conv,?,slightly_prob,recommended,?
?,proper,?,2,?,?,?,priority,priority
usual,?,incomplete,?,less_conv,inconv,?,not_recom,not_recom
?,?,incomplete,?,less_conv,?,?,recommended,priority
?,?,?,2,?,?,?,?,?
usual,?,?,2,less_conv,inconv,?,not_recom,?
?,?,incomplete,2,critical,convenient,nonprob,?,priority
?,?,?,?,?,?,?,?,?
usual,?,?,2,?,?,nonprob,?,?
usual,?,?,?,critical,?,?,?,priority
usual,proper,incomplete,?,?,?,slightly_prob,priority,?
?,proper,?,2,critical,?,slightly_prob,?,not_recom
usual,?,?,?,?,?,?,?,priority
?,?,?,2,critical,convenient,problematic,priority,?
?,?,incomplete,2,?,convenient,?,not_recom,?
?,proper,?,?,?,inconv,?,recommended,priority
?,proper,incomplete,?,critical,inconv,nonprob,priority,?
usual,?,?,2,?,inconv,nonprob,not_recom,not_recom
?,?,incomplete,?,critical,inconv,?,?,priority
?,?,?,?,?,inconv,?,?,priority
usual,?,?,2,critical,?,slightly_prob,not_recom,?
?,?,incomplete,2,?,?,?,recommended,?
?,proper,incomplete,2,?,?,problematic,?,?
usual,proper,?,2,?,inconv,problematic,?,?
usual,?,incomplete,?,convenient,?,nonprob,recommended,?
?,proper,?,?,convenient,?,nonprob,?,?
usual,?,?,?,convenient,convenient,nonprob,not_recom,not_recom
?,?,?,3,?,convenient,slightly_prob,?,?
usual,?,incomplete,?,convenient,convenient,?,?,?
?,proper,?,3,?,?,slightly_prob,?,not_recom
?,?,incomplete,?,convenient,convenient,?,?,?
?,?,?,3,?,?,?,priority,?
usual,?,?,?,?,convenient,problematic,?,not_recom
?,proper,?,?,?,?,?,?,?
?,proper,?,3,convenient,inconv,?,?,?
?,?,?,3,convenient,?,?,not_recom,not_recom
?,?,incomplete,3,?,?,?,?,priority
usual,?,?,?,?,inconv,slightly_prob,?,priority
usual,?,?,?,?,inconv,?,?,not_recom
usual,?,?,?,?,inconv,?,recommended,?
?,proper,?,?,convenient,?,?,priority,priority
?,?,?,?,convenient,?,problematic,?,?
?,proper,incomplete,?,?,convenient,?,recommended,?
?,?,?,3,?,convenient,?,?,?
?,?,?,?,?,convenient,?,not_recom,?
?,?,incomplete,3,less_conv,convenient,slightly_prob,recommended,?
?,?,?,?,?,?,slightly_prob,?,?
